semantic_key,dataset,hop,task_type,classification,nl_question_byte_identical,nl_context_byte_identical,fs_query_byte_identical,fs_context_byte_identical,gold_answer_byte_identical
sem-v1.1-41d3311a44acbeb2e96284bb10ebff90b3c40a9872e5d3a6ffec2b4581be1d82,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-41d4e7a8d8a44c0c0f59d6e505a9572e9693348f985a186e7a2541ce1ed4e667,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-41dc35a5942b3274a0071a38b944ecb597dff131f4b9f3825f7b966291ab0ed0,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4201536b2061ca2139faf2ae6e71d68fc635003db6ed03c96bb3707b5e85921f,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-420b49287df59827527b8e8229177de3eaef3ca8c4461a6902e63c9921ceee1a,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-420d716696b252c1e6af56c265a953c9abc03c087865ad43405c64d61d7c2510,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-42161efdeff33944b99af6be185dbe8777b70e2eea3078f360eb95938e03b3fd,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-422f8361e6f25da680c2d716e37b4f67041810019f3a5e9a8c2caf844df9ee5c,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-424e5a9448b31f6bdb50876a0062eb05b5c650b9b89ff826e2cea2082ec76ec1,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-42bd43da86cf027c3351c61de2fbc578535853a477e9a869796d1dae57bbb5ff,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-42dbd0440c14333a1c29f88bf0122f748303a9e2faf93cd5dc9a37e92b8063a8,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-42f53832e2b870e229bb46dbaaa64b8f9bf6993e55ab41f83a49bf5da8ca7316,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-42ffd073adea602eab9bd5d23181b8783a5d1977c49ca7e68fa1b23d20b5ce87,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-431e0e47f5fdd70137877a8ff16939cb0ce99fb7ec28dda2ee2b50ab43bbea2e,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-432a10baf0aed5bc1155c1e8f3454524b0efbdda888b6847eafa99d22b03ff7f,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4364e4e6115052d524deac316b9d10c021ad67a1c018b39dedd3b5e9aded9b8a,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-439679889b69bb3480bf04156fb5819aaab50b67f5925d49ad45c4986570ae51,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-439c755915d0efb529dd590c37414e97f644b984ca3ee19477510b9ce8cf0660,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-43cf95f4c3dcc7352ed72b545d4b967064b3313fa913c1a416aa25c586cd2850,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-43e46b97371d89d9fbf3c5b364eedcf67cd46c4164ebd8adb9403911c499b1da,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4415ee81a2326647df2f70c4d0a5581c6b7d6f03847ff8677a1dd9b49b2d6475,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-442860a8a469ee7c69aa90466a0852b1e72713176f82c28448f98d827a710d1d,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4441d79bb5ea82b5b4133698187b744bec27dab95674f5b85f28b0332fb87490,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-444e3fee93295965f1401c9a204e7ba797601b5060d63c8a32968e66961fd0a5,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-44856505f73cb888f2d4f4d7dcd56590c569348324a3844639562f3a0957c5d9,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-448775d5f4edd5f8a16bfdca31b2df63ea601f2ecd8f9288eab37cdcbb671a6a,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-44dc01a101a34572a5fd7bfd9fb01872e33be3b5d81c3482f82ccab7b0402950,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-44e22c3924de0566802f7ee269f6029ae5d9e2711350ebe0d963a8b9a680957b,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-452beaee5ee74ab04c2bae8fa1ffe92e0bd5969b20e6be5cf8d59a4c682c5d65,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-456ac75b93558734c5d17d7662ca8c6964c60195f80fa72755bdb8862962aff1,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-458fa4d1fd68d6c718c0a976c1bec5dead2f139f016f79cc2b460879d10eb9f0,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-45abed1d8576b67407e6b5e858fd3d28334595d898bb7ea150adc18ee10e1408,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-45b38d9b27faba048bc754f4bd423f9100705988562e13751d77b2c9baea29b9,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-45c0e58d94b940bd6bbc7e9487a023ac4e3faf37d2698e7f23016fa71d5e21e8,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-45ccd5bf1c1be9d1e6c8738609d68bdd8f29e6b220b787755510457e51bcaa3e,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-45dbff4f15052df362e0e498a015ddd15f41336699285eae5de3ec32a30d16e1,OWL2Bench,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-45dc6f0ba039801697d8f89cb29d6f8c4fc3e088004d0f340be1037a26c0fa14,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-45ebf0767e9387c34b39e95942d14b1093f5326b68e98373dac1bdfe7ab49771,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-45f7d791f977083bc173b3f995d7e6ec1d6e43f2c665ef31e981ccde4bf9b9bd,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-45f924a69f88e8779fbab9cea6ad73b28c0ae07acfdf66085b325e662478535e,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-464ab847d067c1967e7b2887698fd4764155aca8126b3c4994e276ba0d2b9b54,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-46751a578c761a1b41c4617f54b077cf9352146553275f4dd803df60bceca966,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-467ad908e8405e24b4a88d685f9ded3820580c2b1680555e30fdc3626f943bd4,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-467d3ff7e1ef2a918b33eb0349c96a242c53284816e3f050f47fdb194fd59f7f,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-46885136cd264161ff79ee7b9cc0ea7e82215d80aca38f5954207285d5052a02,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-46b560a4c870f9f0012204596b31e0fd3c2b5ad4d039b343c8c418a575b53573,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-46fd868c9fe0ab2e098882d993890f98c2af0bd4eea1f97a8249a1211dd48f80,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4733715168d7b60332f6adbe4c789bf701c9259154bb9ca2254dc81cb5f7c31e,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4733f3db34d3936718983f0a7e2da3908c19929a63f4f5cf8ff639d11ecb7957,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-47409e9056b8a2450939a9f12938b1ad68bacd22e46869aca59afc21a1798daf,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-475f60d5858fec5f7a2383c1a1500bc2d835576eb6d7c5b97cc22da468a70820,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-476ef2cd07204e6f834a3bc5069fdd12b258082a34e436c6a1e259ad529186fb,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4797183de5224820f42c0a9bfc565fef7f75f90353abbb73a7efa7aef75c3b63,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-47ce8be19c965cfcefc01117b7291e0e5d234e6d90dd330664e55872d2298537,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-47d909caa48d2fe893efcd0b34c3d10dd9356b66034aa4418cf93c2df522c63b,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-47fb93ed432e069b35b0af450a75222740f6f0ab9fb5a2f463c681dfdc245c78,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4804e80e54b68edbd2cec8d1315a9b10196310b71d7d2cf76b9877e316bf4c4a,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-480ddc11b496d59db698ada9bbc1e109a287311d02dcd7fe6dc79705612859b6,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-48255dc8407fff9ec3f0271ab43f17401e515c51ad4ab77f65832bbceebec338,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4880d577f5598fa66189a2f76cdb097eaa3227b6bf6a5cb778a52d52fadf0e5b,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-488c6d993085df3335081acbb075843771cac9398a9dc888edde25cbc962dd89,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4894d8f017be67fa6507349741dd0613aba09ae2474d9327d0ae285e45295f96,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-48c0edc3574aca913a5b1d1af9c16a842a63ee7c0a7d026b251a27dba6d19a39,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-48d29e5bd730495d1e4683036e2510e12e54e873059df658792c43fd4131250b,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-48e4b1c7ef1c7d44bdf1068658ccbb45646ad8184e374fa84944d29d9092b593,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-490bb3475781817125d594db1474272b083d1f7cd32f3b215fa637e6d08427cb,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-490d355dafc6a3e53287135a5a3b84ead6681a6031c2bb76cc60246acce85b37,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4919a8a54ad666fe989f2a21b502e77ef14595892e770386178887c178e9e880,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-493e0cdb9c2ecb356e914f619605075dd7e52aa9693ff49015e3a000f7142f9a,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-497c49aa7e240b483e928eb793413c9346d33266d55c4d5bb3a8b3aacddcdbd3,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-49867cf4930fc2d5fd3b70de437200cb18e6e7e83cc6cc285a932ab3ba6496cd,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-49a8140e12a2a41b87cf26f5bc01311e4195f4ce13d8e4d81d8849a5694a340b,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-49a9af98ef0815305eb4531a31d7610b8f180d8bfc7aafe5a68323c79ccc1e95,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-49aefae41ac86aab6cb514557e5814f56a10d2c9fee509fb30764fc0e2dd02e7,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-49c14f8fff824816d1be555553942990d3abdff4a496984d4bdb85327c7aa133,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-49e11fe28d39181c5163188133d2b49525ebf9ae142374b831a2e898b4a70fe3,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-49e8e165cc39c9186d2deec9c20ce2bf724d2e297ac379470c3f076a66ecbbd9,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-49e9952384f6225153a8bed6cf92e7a3c9902d503dc07913704939f99fa042a5,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-49ea38f87d4824ad553918708941b041088b7dfbe1e9d96e4dd4c93c7e01d5a8,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4a281d0250b7cc3b84eccc7d34f39a1636c41a2ca27b5c1de3b4afa708a8e27a,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4a4e701bd4239af21e8aeb4a25f1dd068bca9507bbd895d2bc47ad8aac2b7baa,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4a62152520c51ed0acc5328da070b091fa6ea7c97dfce1356263e0352de57f89,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4a96fd9e58da6b08c3ab6ec78d95303d8e1bbbb7e510ad533cd34f21476e7728,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4ac04a777b50788baaf3267e34852d0d392f1d61b90608bfd401a290527cc6ce,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4ad72ccbc2bbd693023979eabf6d9e3690318859a23ae81f27f12c92d1c4fcc3,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4add3efc613d871a727f9900cac752a6c023df10c55ae0024383f06aa4908ebd,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4ae1ca5aafa2457a4067d937d02291ef1aa7b85805f18862ba31917238ac3e2f,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4aeeb63df68334477d9d199df6130d65625d9f7486c5d53050c5b4652b55449b,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4af0b83de4b37c074519edcdf98043a191b7cac7e31290f0119b9b57b0cccbc2,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4af82d11fcfcd8d99a4cc987aa143958c5f0b3ad073ff09567af0fb4c2286d6f,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4b0a55502dfb14a571265934dfaa0e4230b5e6fb40f46a46042582701e63f4df,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4b0d1d7b05a0a9e13aff8a00c940c3ee108da87148b1a2a64a5e1f88d03b07aa,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4b8f76777a70aab31b5bbadbbf983abf315dc9ca90403158a6a83fe6bcb6795b,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4ba6d37584d52da7df4f1d14ac87107e761a506603b8e90a7b29c63d5c362ea6,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4bba92645569b6c9f5aa80c7553d38e506701e9b38dc4c6db6cbceac852eebce,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4bdddaec22e4deb49614a2d288a7f223ce759a86aadc077b49d93ddc9245b22e,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4bf424dca8e0f1adec91bedc841643b8b4ace051c578b75d0678e29dcb94c13d,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4bf999a77e79b9f945865e25657cd46e71b6afae77961cc414d6f975f3294cad,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4bfd21c9d2d200564efc9af999d402b6be95a9fce416ae1b377f522c2f5bd345,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4c098cab70e79ead455fcee935e38fa17ed42a07806e37811428dea6ad11b716,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4c3be3b1e4aa9316ff535ea9201b0d23732f218940392813305a97aa74b9249f,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4c3f085830919f7f47243c570ad8292a5befef6cd4ae5c59d32b05edc69962a2,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4c62807f5d855236f07b4547405ea9683b44496ef64d4375ac47c412ed912387,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4c75807f4cdc49b6e2a0dff0643635c2fa95c4069c36999d649c5c22eb1aa28e,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4c9077e8d4acb9a808ecd2a1719975d14f718cda7439e5aef0757c582e3dca62,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4c9114ac8bb82b1ea8f259984804cf8a2033e7a3fcdf32d5af1135f972d38a49,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4c9adef9ffa69aa717f63d91158c07148ff37c6fd3e6eb3409b239f0c27a1ad4,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4d2ce79313247dae8d0f8cf97fb51bf3fd1568446f17e09c216f5a8c5b942411,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4d2f68d07e799084b2c0bfc672a4a85022c621e08210be740988baec325b9cc2,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4d3b6f75a688f52c03222802a39f367347a764f40a95f2676b307035afa85a3f,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4d4aaf650fbb65838757297f063a13f6239dd23af6c9e47cc97971974d6bb21d,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4d51c99fcbe8ff81514b5b88582ca7fba8049e90402fbebb62dce418ca025a5d,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4d652ac7052100173561596a4380a14de16ed6938bfcdfcabaac64fa2ecd0a4b,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4d756056815cce30e247a2db5da12b29729dc56bedb46a1161bf4256edfc4c9a,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4d9872bbaf7f80bc0d01dec3dda0ae169295ae986c50b9498b0acd4b059bccb3,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4dc1fcb884958e0d1b19080a92731ae5a2a3b1b7f58b48e4d65f0ac53c3ecf0e,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4dd290f28f87b5276e42ec62e788e5dd5ec6788b735641658d9350fa309c6f98,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4de7b33e8eb9881319adfb196ede96b43395cc906e6d7f9d1698125fa739d433,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-4e1d8086bd3a31b6ba8e8b100a2850ec175fca703bd9a0761690b292b3fa5bd4,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4e1ebfd01839734ba95411989dfb617f08220495560ee8a6dba78ba6a100ede5,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4e433e8b7912bc15473c3a5eca8345e2dab81085257feabd99194aedd3995384,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4e503aac213d91fa33a62e08ddcc928c0d0b6085774c0cdf479bb91eb3437f3b,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4e513052a58614b67a085c65a08b98ec39aaf575414cde4e167bb0fee5206259,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4e54a2286563e67d04485a4341c167d0ecc4cec064b1e98cc04697f35921f75a,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4e702a97b0cd4d36260b54de84bb5459794d444e3d4e2775ee54266414c859f9,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4e80a39b119f758a0abca548d2cc9dffca973f7dd67faf2e9790cffd0c1e0c20,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4e8f9e7bc9239665cfc8afb04bf18057fb0d1dbb7564a209dee7b9929ffb97d9,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4eb9b26932237413f395828152aa36b6feea9f60f8167e53ac19fb644955f6d0,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4f089ac1ef12857511a85457a8c6f6863507af95c54567f9cc2696ca4573094f,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4f13f748713c38e712cd7cc47df6c556a405d50805329b3775850780ca3c8bac,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4f15dc36a7439066f679395f3e8437de69172d6e48890ef4c45d4359a347b64d,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4f379e94db758930946d485e9b0d92936b6b4c7da527643dc6bc377610339538,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4f3c8c5f50a8c01f5fb968c67d4407fad16e76545fc9779e21804ad727770478,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4f4db9b163199055cb4e19ba248659f6b362106525dbd36eed4f767880316986,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4f50a70e585f831c485ce3127f93b8708bd42d0cd3236b81322f555e8a68b58e,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-4f51dd976ed0c701585aee37f1252f84cd1e4a2f62293fdac3253751ed62f224,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4f84a52ea1ce1751de8df1ca1340004bff80e8b9de9a7cb6be84e5d76be6fefa,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-4fa7a7622fc2018241b1e3bfc3c8031b373c4a51bb9391a69764936b142ae77a,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-4fb2477b6ad652d780984e8ec0fce7ae13763af249b13e36bb3dafd3aa71e9aa,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-4fca1a4364a08ef3fb8024c5b93e351e734cd1a94bade35c53e58a59c8cfc690,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-4fe79472e9e8d0c412073d8aa9c45628eddcb3848a8c65b7cb55c260af0a211c,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-4ff7663119ec9487c1e692d1d3392a67c57547ca490806876e85711bf2894a50,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5007fcf77731c4023b1a4b94a7433ec8a77ae7b6d78c39d6f898bd0960d1c94e,OWL2Bench,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-50168000b2709201fd67bf285b0c7ad52540ad1f4623c4b2bf48f9b936b4fd25,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5025fd598b8efe044dc1164283d1712fc36cf4068e746e6e23af7903de23d231,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5028ca4c35f869665616b85bfed0667ecf28943fc325c6ddfbe8d573ee50d6a1,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-503033946e2d01eb858989ebb8dab72dff48ec79baf4f3ad8c7ea307b10072ca,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-5037054b3d44c2a6e9482bc6d7045c6b01d7721d21251a76be53c3378bcdd813,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-50408ed367f0700b7a333fdba61b494c442531b97e3624d81f0e7f82c512eaf0,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5048caa3532241fc55bbc0c637dd4d0aba050bf041795c42a59cc95819358389,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-504ce53e9929d5f9a49ef6ae59b46931caece6282bcfb66ab96a03608e2432d2,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5053ab1da3145f3ca26725e1f1fa77de154404a170009c50e47c593e7dc34cfa,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5055d965025227c7a32cd4466d7808f05d4fbe6bd1d474cad3e6696cdc3d4d0b,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-50602360b69b7ab35f242876e4a573d956c2aa92696d820c4bdba357a376f920,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-507164fc52975d8b5def4204bf888ace5c2585e64abce79aa7fd7488ca14a106,OWL2Bench,2hop,OEQA,removed,False,False,False,False,False
sem-v1.1-5086bab55391e57d311bf5b10cada934864285f4d9225e4b29f65e1359e6822c,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-50e443df42b528d80c0ce033952367ba1c7c50b77cf14384ae63982dd98511a6,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-50ece4e83aeea26b284c4d590ac2109331b403314f42e46ca2d6002a51fe185c,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-50ed983fed3c4dcf362db4e1bc04dbfa8824202cae305364eaf8e976b5375d59,OWL2Bench,2hop,OEQA,retained,True,True,True,True,True
sem-v1.1-511a4200da7721fdad5d6c269bd36025d55da79e47cb51415c8075d7e3e5dfdc,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-514a0df4d446ca4eea26868e0ae0cb165120de1ba786a30cc512a453c9c7c649,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5165b217427e9395b256747851fb477e7d640ffa7a1b4e61e87fe9864fb31c91,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-516bdff081a9ec2899169e254a05defc826459adefa5e0a4af1032e4b9c8d702,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-5184fbfac097940c4cf6a072ffb609b22515b928be25bbcb360800c01f44d602,OWL2Bench,2hop,BQA,retained,True,True,True,True,True
sem-v1.1-51b0056753a7256c41740ae65eaecf91279675140899aa06ca770c42cfaf910b,OWL2Bench,2hop,OEQA,new,False,False,False,False,False
sem-v1.1-51ca77ba5f7af993fcb16a2b24d8c56fe4633df6909f39882d67175dfac3879b,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-51da0501fae49121c2f5fc5da7045915ad85a8bb7b659453bfa2f8f748015564,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-51da684cae8e4fd1f00c369a9477179d9a3625cdc16012a38ef9fb1cf9e04e34,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-51f0f49e34d547942417e8b50a27cf86b9eae3b34b19f9d957bc0e293bb2fa3a,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5210afb6a4c753fcf590accfaf623f0962f89f2a73c2355d79676a8de74ccc87,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-521535976eef6125f80b693e9f09cab2f3ee7d10a464231e6e7bc88ca241047c,OWL2Bench,2hop,BQA,new,False,False,False,False,False
sem-v1.1-5219f625a9d21e04f530d02857bfb54632e26a530cbc73d39989bc80fbc75f81,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-52460ee50d6dba6aa64aee5130c3d1f273eabfb426a2789c814ae95367db1aba,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
sem-v1.1-52568fe38734aa322d71a81847345328817c2c7f990deab3ad96586cbae1deb0,OWL2Bench,2hop,BQA,removed,False,False,False,False,False
