dataset,hop,task_type,sampling_group_key,raw_complexity,complexity_bin,abox_size,abox_bin,sampling_mode,selected
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_27"",""http://www.example.com/genealogy.owl#Student_27"",""http://www.example.com/genealogy.owl#hasWork""]",2,Medium,34,2,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_27"",""http://www.example.com/genealogy.owl#Student_27"",""http://www.example.com/genealogy.owl#takesCourse""]",1,Low,34,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_27"",""http://www.example.com/genealogy.owl#Student_27"",""http://www.example.com/genealogy.owl#teachesCourse""]",1,Low,34,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_27"",""http://www.example.com/genealogy.owl#Student_27"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,34,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_36"",""http://www.example.com/genealogy.owl#Student_36"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,1,0,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_37"",""http://www.example.com/genealogy.owl#Student_37"",""http://www.example.com/genealogy.owl#hasDegreeFrom""]",2,Medium,29,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_37"",""http://www.example.com/genealogy.owl#Student_37"",""http://www.example.com/genealogy.owl#hasDoctoralDegreeFrom""]",1,Low,29,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_37"",""http://www.example.com/genealogy.owl#Student_37"",""http://www.example.com/genealogy.owl#hasWork""]",2,Medium,29,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_37"",""http://www.example.com/genealogy.owl#Student_37"",""http://www.example.com/genealogy.owl#takesCourse""]",1,Low,29,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_37"",""http://www.example.com/genealogy.owl#Student_37"",""http://www.example.com/genealogy.owl#teachesCourse""]",1,Low,29,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_37"",""http://www.example.com/genealogy.owl#Student_37"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,29,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_38"",""http://www.example.com/genealogy.owl#Student_38"",""http://www.example.com/genealogy.owl#hasDegreeFrom""]",2,Medium,27,1,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_38"",""http://www.example.com/genealogy.owl#Student_38"",""http://www.example.com/genealogy.owl#hasDoctoralDegreeFrom""]",1,Low,27,1,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_38"",""http://www.example.com/genealogy.owl#Student_38"",""http://www.example.com/genealogy.owl#hasWork""]",2,Medium,27,1,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_38"",""http://www.example.com/genealogy.owl#Student_38"",""http://www.example.com/genealogy.owl#takesCourse""]",1,Low,27,1,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_38"",""http://www.example.com/genealogy.owl#Student_38"",""http://www.example.com/genealogy.owl#teachesCourse""]",1,Low,27,1,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_38"",""http://www.example.com/genealogy.owl#Student_38"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,27,1,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_39"",""http://www.example.com/genealogy.owl#Student_39"",""http://www.example.com/genealogy.owl#hasDegreeFrom""]",2,Medium,56,4,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_39"",""http://www.example.com/genealogy.owl#Student_39"",""http://www.example.com/genealogy.owl#hasDoctoralDegreeFrom""]",1,Low,56,4,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_39"",""http://www.example.com/genealogy.owl#Student_39"",""http://www.example.com/genealogy.owl#hasWork""]",2,Medium,56,4,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_39"",""http://www.example.com/genealogy.owl#Student_39"",""http://www.example.com/genealogy.owl#takesCourse""]",1,Low,56,4,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_39"",""http://www.example.com/genealogy.owl#Student_39"",""http://www.example.com/genealogy.owl#teachesCourse""]",1,Low,56,4,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_39"",""http://www.example.com/genealogy.owl#Student_39"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,56,4,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_4"",""http://www.example.com/genealogy.owl#Student_4"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,1,0,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_8"",""http://www.example.com/genealogy.owl#Student_8"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,1,0,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_9"",""http://www.example.com/genealogy.owl#Student_9"",""http://www.example.com/genealogy.owl#hasDegreeFrom""]",2,Medium,34,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_9"",""http://www.example.com/genealogy.owl#Student_9"",""http://www.example.com/genealogy.owl#hasDoctoralDegreeFrom""]",1,Low,34,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_9"",""http://www.example.com/genealogy.owl#Student_9"",""http://www.example.com/genealogy.owl#hasWork""]",2,Medium,34,2,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_9"",""http://www.example.com/genealogy.owl#Student_9"",""http://www.example.com/genealogy.owl#takesCourse""]",1,Low,34,2,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_9"",""http://www.example.com/genealogy.owl#Student_9"",""http://www.example.com/genealogy.owl#teachesCourse""]",1,Low,34,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Student_Student_9"",""http://www.example.com/genealogy.owl#Student_9"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,34,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""T20CricketFan_T20CricketFan_35"",""http://www.example.com/genealogy.owl#T20CricketFan_35"",""http://www.example.com/genealogy.owl#hasDegreeFrom""]",2,Medium,38,2,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""T20CricketFan_T20CricketFan_35"",""http://www.example.com/genealogy.owl#T20CricketFan_35"",""http://www.example.com/genealogy.owl#hasDoctoralDegreeFrom""]",1,Low,38,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""T20CricketFan_T20CricketFan_35"",""http://www.example.com/genealogy.owl#T20CricketFan_35"",""http://www.example.com/genealogy.owl#hasWork""]",2,Medium,38,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""T20CricketFan_T20CricketFan_35"",""http://www.example.com/genealogy.owl#T20CricketFan_35"",""http://www.example.com/genealogy.owl#takesCourse""]",1,Low,38,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""T20CricketFan_T20CricketFan_35"",""http://www.example.com/genealogy.owl#T20CricketFan_35"",""http://www.example.com/genealogy.owl#teachesCourse""]",1,Low,38,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""T20CricketFan_T20CricketFan_35"",""http://www.example.com/genealogy.owl#T20CricketFan_35"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,38,2,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""T20CricketFan_T20CricketFan_37"",""http://www.example.com/genealogy.owl#T20CricketFan_37"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,1,0,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""T20CricketFan_T20CricketFan_49"",""http://www.example.com/genealogy.owl#T20CricketFan_49"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,1,0,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""T20CricketFan_T20CricketFan_7"",""http://www.example.com/genealogy.owl#T20CricketFan_7"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,1,0,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""TechnicalReport_P143"",""http://www.example.com/genealogy.owl#P143"",""http://www.example.com/genealogy.owl#hasAuthor""]",1,Low,74,5,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""TechnicalReport_P143"",""http://www.example.com/genealogy.owl#P143"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,74,5,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""TechnicalReport_P3"",""http://www.example.com/genealogy.owl#P3"",""http://www.example.com/genealogy.owl#hasAuthor""]",1,Low,28,1,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""TechnicalReport_P3"",""http://www.example.com/genealogy.owl#P3"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,28,1,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""TechnicalReport_P48"",""http://www.example.com/genealogy.owl#P48"",""http://www.example.com/genealogy.owl#hasAuthor""]",1,Low,80,5,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""TechnicalReport_P48"",""http://www.example.com/genealogy.owl#P48"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,80,5,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""TechnicalReport_P57"",""http://www.example.com/genealogy.owl#P57"",""http://www.example.com/genealogy.owl#hasAuthor""]",1,Low,77,5,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""TechnicalReport_P57"",""http://www.example.com/genealogy.owl#P57"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,77,5,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Thing_null"",""http://www.example.com/genealogy.owl#null"",""http://www.example.com/genealogy.owl#dislikes""]",1,Low,769,55,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Thing_null"",""http://www.example.com/genealogy.owl#null"",""http://www.example.com/genealogy.owl#hasSameHomeTownWith""]",3,High,769,55,complexity-fallback,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Thing_null"",""http://www.example.com/genealogy.owl#null"",""http://www.example.com/genealogy.owl#isCrazyAbout""]",1,Low,769,55,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Thing_null"",""http://www.example.com/genealogy.owl#null"",""http://www.example.com/genealogy.owl#likes""]",1,Low,769,55,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Thing_null"",""http://www.example.com/genealogy.owl#null"",""http://www.example.com/genealogy.owl#loves""]",2,Medium,769,55,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""Thing_null"",""http://www.example.com/genealogy.owl#null"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,769,55,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC0"",""http://www.example.com/genealogy.owl#U0C0D0UGC0"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,182,13,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC0"",""http://www.example.com/genealogy.owl#U0C0D0UGC0"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,182,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC10"",""http://www.example.com/genealogy.owl#U0C0D0UGC10"",""http://www.example.com/genealogy.owl#isTaughtBy""]",2,Medium,204,14,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC10"",""http://www.example.com/genealogy.owl#U0C0D0UGC10"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,204,14,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC14"",""http://www.example.com/genealogy.owl#U0C0D0UGC14"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,206,14,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC14"",""http://www.example.com/genealogy.owl#U0C0D0UGC14"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,206,14,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC2"",""http://www.example.com/genealogy.owl#U0C0D0UGC2"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,201,14,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC2"",""http://www.example.com/genealogy.owl#U0C0D0UGC2"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,201,14,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC20"",""http://www.example.com/genealogy.owl#U0C0D0UGC20"",""http://www.example.com/genealogy.owl#isTaughtBy""]",2,Medium,190,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC20"",""http://www.example.com/genealogy.owl#U0C0D0UGC20"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,190,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC3"",""http://www.example.com/genealogy.owl#U0C0D0UGC3"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,201,14,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC3"",""http://www.example.com/genealogy.owl#U0C0D0UGC3"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,201,14,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC5"",""http://www.example.com/genealogy.owl#U0C0D0UGC5"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,202,14,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC5"",""http://www.example.com/genealogy.owl#U0C0D0UGC5"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,202,14,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC8"",""http://www.example.com/genealogy.owl#U0C0D0UGC8"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,198,14,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC8"",""http://www.example.com/genealogy.owl#U0C0D0UGC8"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,198,14,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC9"",""http://www.example.com/genealogy.owl#U0C0D0UGC9"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,189,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D0UGC9"",""http://www.example.com/genealogy.owl#U0C0D0UGC9"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,189,13,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D1UGC17"",""http://www.example.com/genealogy.owl#U0C0D1UGC17"",""http://www.example.com/genealogy.owl#isTaughtBy""]",2,Medium,229,16,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D1UGC17"",""http://www.example.com/genealogy.owl#U0C0D1UGC17"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,229,16,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D1UGC3"",""http://www.example.com/genealogy.owl#U0C0D1UGC3"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,181,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D1UGC3"",""http://www.example.com/genealogy.owl#U0C0D1UGC3"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,181,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D1UGC6"",""http://www.example.com/genealogy.owl#U0C0D1UGC6"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,172,12,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D1UGC6"",""http://www.example.com/genealogy.owl#U0C0D1UGC6"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,172,12,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D1UGC7"",""http://www.example.com/genealogy.owl#U0C0D1UGC7"",""http://www.example.com/genealogy.owl#isTaughtBy""]",2,Medium,183,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D1UGC7"",""http://www.example.com/genealogy.owl#U0C0D1UGC7"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,183,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D2UGC1"",""http://www.example.com/genealogy.owl#U0C0D2UGC1"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,226,16,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D2UGC1"",""http://www.example.com/genealogy.owl#U0C0D2UGC1"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,226,16,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D2UGC16"",""http://www.example.com/genealogy.owl#U0C0D2UGC16"",""http://www.example.com/genealogy.owl#isTaughtBy""]",2,Medium,257,18,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D2UGC16"",""http://www.example.com/genealogy.owl#U0C0D2UGC16"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,257,18,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D2UGC28"",""http://www.example.com/genealogy.owl#U0C0D2UGC28"",""http://www.example.com/genealogy.owl#isTaughtBy""]",2,Medium,251,18,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C0D2UGC28"",""http://www.example.com/genealogy.owl#U0C0D2UGC28"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,251,18,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C1D0UGC0"",""http://www.example.com/genealogy.owl#U0C1D0UGC0"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,184,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C1D0UGC0"",""http://www.example.com/genealogy.owl#U0C1D0UGC0"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,184,13,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C1D0UGC11"",""http://www.example.com/genealogy.owl#U0C1D0UGC11"",""http://www.example.com/genealogy.owl#isTaughtBy""]",1,Low,245,17,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C1D0UGC11"",""http://www.example.com/genealogy.owl#U0C1D0UGC11"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,245,17,normal-stratified,False
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C1D0UGC15"",""http://www.example.com/genealogy.owl#U0C1D0UGC15"",""http://www.example.com/genealogy.owl#isTaughtBy""]",2,Medium,218,15,normal-stratified,True
OWL2Bench,2hop,BQA,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C1D0UGC15"",""http://www.example.com/genealogy.owl#U0C1D0UGC15"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",2,Medium,218,15,normal-stratified,True
