semantic_key,source_task_id,sampling_group_key,dataset,hop,root,normalized_query,gold_answer,task_type,answer_type,raw_complexity,complexity_bin,sampling_mode,abox_size,abox_bin,source_provenance_key,corrected_explanation_metadata,corrected_provenance_metadata,attribution_evidence,v1_membership,nl_question_sha256,nl_context_sha256,fs_query_sha256,fs_context_sha256,gold_answer_sha256
sem-v1.1-dc95f964bc2c3dc018b09dbcd018bac25c1d20a742cce6af71532d2c5f09a486,1hop-Thing_minnie_green_1871_minnie_green_1871-minnie_green_1871-hasFather-ada_rachel_heath_1868-NEG-BIN,"[""BQA"",""Family"",""1hop"",""Thing_minnie_green_1871"",""http://www.example.com/genealogy.owl#minnie_green_1871"",""http://www.example.com/genealogy.owl#hasFather""]",Family,1hop,Thing_minnie_green_1871,ASK WHERE { <http://www.example.com/genealogy.owl#minnie_green_1871> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#ada_rachel_heath_1868> },FALSE,BQA,BIN,2,Medium,normal-stratified,508,0,Thing_minnie_green_1871||minnie_green_1871|hasFather|henry_green_1836,"{""distinct_primitive_reasoning_types"": [""D"", ""I""], ""m_status"": ""never"", ""maximum_axiom_count"": 2, ""maximum_primitive_tag_count"": 2, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 1}","{""inherited_by_negative"": true, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#minnie_green_1871> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#henry_green_1836> }"", ""positive_task_id"": ""1hop-Thing_minnie_green_1871_minnie_green_1871-minnie_green_1871-hasFather-henry_green_1836-BIN"", ""source_explanation_key"": ""Thing_minnie_green_1871||minnie_green_1871|hasFather|henry_green_1836""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,486c8f8aa33d86c7a1464ad56db6f61d804f2ea45a47f65d51156c7eacbd8d4d,,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3
sem-v1.1-dc9cb43d761473d1adabc942bd964e469355a90839bf2e2d003dfa9f6e8e01b2,1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-rdf:type-AeronauticalEngineering-NEG-BIN,"[""BQA"",""OWL2Bench"",""1hop"",""Woman_U0C0D0UGS4"",""http://www.example.com/genealogy.owl#U0C0D0UGS4"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",OWL2Bench,1hop,Woman_U0C0D0UGS4,ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGS4> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> },FALSE,BQA,BIN,2,Medium,normal-stratified,12,21,Woman_U0C0D0UGS4||U0C0D0UGS4|rdf:type|Student,"{""distinct_primitive_reasoning_types"": [""D"", ""H"", ""R""], ""m_status"": ""selection-dependent"", ""maximum_axiom_count"": 3, ""maximum_primitive_tag_count"": 3, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 4}","{""inherited_by_negative"": true, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D0UGS4> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Student> }"", ""positive_task_id"": ""1hop-Woman_U0C0D0UGS4_U0C0D0UGS4-U0C0D0UGS4-rdf:type-Student-BIN"", ""source_explanation_key"": ""Woman_U0C0D0UGS4||U0C0D0UGS4|rdf:type|Student""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": true, ""new_nested_tag"": false}",new,,,dff0608d25a12d5a844a2e8c754846954c331130597a9d963fcdd347174b2be7,,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3
sem-v1.1-dc9d733f598712f43b2fa28e55a213a8fc877360ec667c6899b4e62e1d14d60b,2hop-UGCourse_U0C3D1UGC15_U0C3D1UGC15-U0C3D1UGC15-isTaughtBy-U0C3D1AssocP5-BIN,"[""BQA"",""OWL2Bench"",""2hop"",""UGCourse_U0C3D1UGC15"",""http://www.example.com/genealogy.owl#U0C3D1UGC15"",""http://www.example.com/genealogy.owl#isTaughtBy""]",OWL2Bench,2hop,UGCourse_U0C3D1UGC15,ASK WHERE { <http://www.example.com/genealogy.owl#U0C3D1UGC15> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C3D1AssocP5> },TRUE,BQA,BIN,1,Low,normal-stratified,198,14,UGCourse_U0C3D1UGC15||U0C3D1UGC15|isTaughtBy|U0C3D1AssocP5,"{""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""maximum_axiom_count"": 1, ""maximum_primitive_tag_count"": 1, ""minimum_axiom_count"": 1, ""minimum_primitive_tag_count"": 1, ""proof_count"": 1}","{""inherited_by_negative"": false, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#U0C3D1UGC15> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0C3D1AssocP5> }"", ""positive_task_id"": ""2hop-UGCourse_U0C3D1UGC15_U0C3D1UGC15-U0C3D1UGC15-isTaughtBy-U0C3D1AssocP5-BIN"", ""source_explanation_key"": ""UGCourse_U0C3D1UGC15||U0C3D1UGC15|isTaughtBy|U0C3D1AssocP5""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,d59589936dbf45b746a64df809514452f2cc8c01864d5e09795e73b609959884,,dfe88090c5ed7ac2f32571f0fc822fda4d8cd281fc7138c7cd6db656f6e2d081
sem-v1.1-dc9d81a3cbae095d82b976413421483bd64e9346327ee5c9725f1cdc7d2d7b75,1hop-UGCourse_U0C2D1UGC10_U0C2D1UGC10-U0C2D1UGC10-rdf:type-AeronauticalEngineering-NEG-BIN,"[""BQA"",""OWL2Bench"",""1hop"",""UGCourse_U0C2D1UGC10"",""http://www.example.com/genealogy.owl#U0C2D1UGC10"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",OWL2Bench,1hop,UGCourse_U0C2D1UGC10,ASK WHERE { <http://www.example.com/genealogy.owl#U0C2D1UGC10> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> },FALSE,BQA,BIN,2,Medium,normal-stratified,11,19,UGCourse_U0C2D1UGC10||U0C2D1UGC10|rdf:type|Course,"{""distinct_primitive_reasoning_types"": [""D"", ""H"", ""R""], ""m_status"": ""never"", ""maximum_axiom_count"": 2, ""maximum_primitive_tag_count"": 2, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 11}","{""inherited_by_negative"": true, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#U0C2D1UGC10> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Course> }"", ""positive_task_id"": ""1hop-UGCourse_U0C2D1UGC10_U0C2D1UGC10-U0C2D1UGC10-rdf:type-Course-BIN"", ""source_explanation_key"": ""UGCourse_U0C2D1UGC10||U0C2D1UGC10|rdf:type|Course""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,108ea46a38c30d9a30f85cc4cf60904c5b8c228728e4720074b45a22b29c33e2,,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3
sem-v1.1-dcb07260a3a69d3f62af521594d0173a2467c1bd8214001d2e7556db7443d870,1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-takesCourse-MC,"[""OEQA"",""1hop-Man_U0C1D3UGS18_U0C1D3UGS18-U0C1D3UGS18-takesCourse""]",OWL2Bench,1hop,Man_U0C1D3UGS18,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D3UGS18> <http://www.example.com/genealogy.owl#takesCourse> ?x },U0C1D0EC38; U0C1D1EC38; U0C1D3UGC10; U0C1D3UGC23; U0C1D3UGC5; U0C1D3UGC7,OEQA,MC,6,High,normal-stratified,12,21,oeqa-source-347402ddaf8f6df5969ae4a002cdb9cac6ee3585a18772af04e666d08ed08bfc,"{""answer_count"": 6, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 6, ""complete_max_distinct_primitive_type_count"": 1, ""complete_max_primitive_tag_count"": 6, ""complete_min_axiom_count"": 6, ""complete_min_distinct_primitive_type_count"": 1, ""complete_min_primitive_tag_count"": 6, ""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""U0C1D0EC38"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""U0C1D1EC38"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""U0C1D3UGC10"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""U0C1D3UGC23"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""U0C1D3UGC5"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""U0C1D3UGC7"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": true, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",retained,7f8ff071f460032886b8cfc82ba37738cb9b57663033e7a38c5d8955af0624ba,d0c13ae766e4de008a55d3a03c100b0cd300ad2c18a4db14d20e4b762ba22cc3,f56f5ead1997a2c2605e9e85dd8fbf760d0257a8be47b93414041ac5a2ff1ef6,408b803af384a839694fbbcc129fcbd396341548cc82c00b27d10948bd2eccc9,75708b278012c6bac89ef9428f07641e0311237c2844cd5e216c4559f501598e
sem-v1.1-dcb0dac487f921a7136e2055c3772260bbacd71ad8735f2da00bc3aeb59000aa,2hop-Woman_U0C1D0UGS9_U0C1D0UGS9-U0C1D0UGS9-isAdvisedBy-MC,"[""OEQA"",""2hop-Woman_U0C1D0UGS9_U0C1D0UGS9-U0C1D0UGS9-isAdvisedBy""]",OWL2Bench,2hop,Woman_U0C1D0UGS9,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#U0C1D0UGS9> <http://www.example.com/genealogy.owl#isAdvisedBy> ?x },U0C1D0FP1; U0C1D0FP6,OEQA,MC,2,Low,normal-stratified,283,20,oeqa-source-96eb52a32482b001676c112cfca9566ee3deea47033f1f42bfe9c23243eeb866,"{""answer_count"": 2, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 2, ""complete_max_distinct_primitive_type_count"": 1, ""complete_max_primitive_tag_count"": 2, ""complete_min_axiom_count"": 2, ""complete_min_distinct_primitive_type_count"": 1, ""complete_min_primitive_tag_count"": 2, ""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""U0C1D0FP1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""U0C1D0FP6"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": true, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,eb6bf9c41fd8eb4651815c9d9de7218ae976fba8558861051f5b40f3ec60dfb5,,377f8f0c2bf4e0e63553aca8f43170a999a764af1598bc3c6cd72a8540bae9e2
sem-v1.1-dcb3c27eb97bc9c3739b2e7e2736ff12010b511a18dcb2343d600320c7601827,2hop-Thing_sarah_pickard_1839_sarah_pickard_1839-sarah_pickard_1839-isMotherOf-ada_rachel_heath_1868-NEG-BIN,"[""BQA"",""Family"",""2hop"",""Thing_sarah_pickard_1839"",""http://www.example.com/genealogy.owl#sarah_pickard_1839"",""http://www.example.com/genealogy.owl#isMotherOf""]",Family,2hop,Thing_sarah_pickard_1839,ASK WHERE { <http://www.example.com/genealogy.owl#sarah_pickard_1839> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#ada_rachel_heath_1868> },FALSE,BQA,BIN,1,Low,normal-stratified,508,0,Thing_sarah_pickard_1839||sarah_pickard_1839|isMotherOf|eleanor_frances_green_1863,"{""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""maximum_axiom_count"": 1, ""maximum_primitive_tag_count"": 1, ""minimum_axiom_count"": 1, ""minimum_primitive_tag_count"": 1, ""proof_count"": 1}","{""inherited_by_negative"": true, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#sarah_pickard_1839> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> }"", ""positive_task_id"": ""2hop-Thing_sarah_pickard_1839_sarah_pickard_1839-sarah_pickard_1839-isMotherOf-eleanor_frances_green_1863-BIN"", ""source_explanation_key"": ""Thing_sarah_pickard_1839||sarah_pickard_1839|isMotherOf|eleanor_frances_green_1863""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,bc259aa9e488175474fc189083869c3632b34479b03cfbfb9ecc775d2b554381,,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3
sem-v1.1-dcbdcea8e4c46de4a6f7d37626aa4a269538e5a6fb342e62f2ae62014ed74564,1hop-UGCourse_U0WC0D2UGC0_U0WC0D2UGC0-U0WC0D2UGC0-isTaughtBy-U0WC0D2AP0-BIN,"[""BQA"",""OWL2Bench"",""1hop"",""UGCourse_U0WC0D2UGC0"",""http://www.example.com/genealogy.owl#U0WC0D2UGC0"",""http://www.example.com/genealogy.owl#isTaughtBy""]",OWL2Bench,1hop,UGCourse_U0WC0D2UGC0,ASK WHERE { <http://www.example.com/genealogy.owl#U0WC0D2UGC0> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0WC0D2AP0> },TRUE,BQA,BIN,1,Low,normal-stratified,11,19,UGCourse_U0WC0D2UGC0||U0WC0D2UGC0|isTaughtBy|U0WC0D2AP0,"{""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""maximum_axiom_count"": 1, ""maximum_primitive_tag_count"": 1, ""minimum_axiom_count"": 1, ""minimum_primitive_tag_count"": 1, ""proof_count"": 1}","{""inherited_by_negative"": false, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#U0WC0D2UGC0> <http://www.example.com/genealogy.owl#isTaughtBy> <http://www.example.com/genealogy.owl#U0WC0D2AP0> }"", ""positive_task_id"": ""1hop-UGCourse_U0WC0D2UGC0_U0WC0D2UGC0-U0WC0D2UGC0-isTaughtBy-U0WC0D2AP0-BIN"", ""source_explanation_key"": ""UGCourse_U0WC0D2UGC0||U0WC0D2UGC0|isTaughtBy|U0WC0D2AP0""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",retained,450140fd7081a7de7e202b970cf4387dce4d3954deda439d89f3308e98110eb1,b4e5376d2400e87738ef5e3e1585ff6d748833919a215e65b338cdd0dc67485f,72754d428146edeb040b50015b35ed57b040bb245110bda4cc7acd9fd45f722c,b78b57ac7130fd95ea41b349a288bcbd2678517944bf7b44947840fb3e89aefb,dfe88090c5ed7ac2f32571f0fc822fda4d8cd281fc7138c7cd6db656f6e2d081
sem-v1.1-dcc06e533da1a5f31b383ec7309bd9b2e86088efa7e72620106d247a8655935e,2hop-Thing_henry_jacobs_1849_henry_jacobs_1849-henry_jacobs_1849-hasBrother-ada_rachel_heath_1868-NEG-BIN,"[""BQA"",""Family"",""2hop"",""Thing_henry_jacobs_1849"",""http://www.example.com/genealogy.owl#henry_jacobs_1849"",""http://www.example.com/genealogy.owl#hasBrother""]",Family,2hop,Thing_henry_jacobs_1849,ASK WHERE { <http://www.example.com/genealogy.owl#henry_jacobs_1849> <http://www.example.com/genealogy.owl#hasBrother> <http://www.example.com/genealogy.owl#ada_rachel_heath_1868> },FALSE,BQA,BIN,2,Medium,normal-stratified,508,0,Thing_henry_jacobs_1849||henry_jacobs_1849|hasBrother|george_jacobs_1852,"{""distinct_primitive_reasoning_types"": [""D"", ""I""], ""m_status"": ""never"", ""maximum_axiom_count"": 2, ""maximum_primitive_tag_count"": 2, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 1}","{""inherited_by_negative"": true, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#henry_jacobs_1849> <http://www.example.com/genealogy.owl#hasBrother> <http://www.example.com/genealogy.owl#george_jacobs_1852> }"", ""positive_task_id"": ""2hop-Thing_henry_jacobs_1849_henry_jacobs_1849-henry_jacobs_1849-hasBrother-george_jacobs_1852-BIN"", ""source_explanation_key"": ""Thing_henry_jacobs_1849||henry_jacobs_1849|hasBrother|george_jacobs_1852""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,d255a8e01332ebe28c9689c99b69f4c125a3fdbfc75a60dbfaa0612a51e20c21,,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3
sem-v1.1-dcc0edb18f60696764f4c3d06ea88970891c763ba656d4b356920b35e84f0778,2hop-Thing_luke_bateman_story_luke_bateman_story-luke_bateman_story-isParentOf-MC,"[""OEQA"",""2hop-Thing_luke_bateman_story_luke_bateman_story-luke_bateman_story-isParentOf""]",Family,2hop,Thing_luke_bateman_story,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#luke_bateman_story> <http://www.example.com/genealogy.owl#isParentOf> ?x },elma_ellen_story_1893,OEQA,MC,2,Low,normal-stratified,508,0,oeqa-source-5d311a339063a361b30a500dad8711df20924cde2a2b2270448e211699039081,"{""answer_count"": 1, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 2, ""complete_max_distinct_primitive_type_count"": 2, ""complete_max_primitive_tag_count"": 2, ""complete_min_axiom_count"": 2, ""complete_min_distinct_primitive_type_count"": 2, ""complete_min_primitive_tag_count"": 2, ""distinct_primitive_reasoning_types"": [""D"", ""H""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""elma_ellen_story_1893"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,caf9897e181a984b9eeb7394d9f7d31b30436c084eecea115aff4e3148034992,,63a3845cc219cbd6e1d5d695f8739a2bf99d15be718a0a9dc4793dc27e992740
sem-v1.1-dccebdc954774624e76f10f08219b6207bd3b736b3c5fc4297b87ba8dd16ed66,2hop-NamedPizza_AmericanHot_186_AmericanHot_186-AmericanHot_186-hasTopping-MC,"[""OEQA"",""2hop-NamedPizza_AmericanHot_186_AmericanHot_186-AmericanHot_186-hasTopping""]",Pizza250,2hop,NamedPizza_AmericanHot_186,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#AmericanHot_186> <http://www.example.com/genealogy.owl#hasTopping> ?x },HotGreenPepperTopping_dynamic_1; JalapenoPepperTopping_dynamic_1; MozzarellaTopping_dynamic_1; PeperoniSausageTopping_dynamic_1; TomatoTopping_dynamic_1,OEQA,MC,5,Medium,normal-stratified,255,363,oeqa-source-0785a7eeb756f766135b62749fbe8b17c20de6d599618098011fec1b90087986,"{""answer_count"": 5, ""complete_combination_count"": 1, ""complete_max_axiom_count"": 5, ""complete_max_distinct_primitive_type_count"": 1, ""complete_max_primitive_tag_count"": 5, ""complete_min_axiom_count"": 5, ""complete_min_distinct_primitive_type_count"": 1, ""complete_min_primitive_tag_count"": 5, ""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""unique_semantic_union_count"": 1}","{""answers"": [{""answer"": ""HotGreenPepperTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""JalapenoPepperTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""MozzarellaTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""PeperoniSausageTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}, {""answer"": ""TomatoTopping_dynamic_1"", ""proof_count"": 1, ""source"": ""inferred.object""}]}","{""complete_answer_conjunction"": true, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",retained,be6ef928855d6c9b81c9303357e1ae8cd5f77ac6975b8d018e79767c4dd3f01a,c4369a937f6b5ac7f74bd3a6262b436a0a68b2f51bb6b30a5cddfa12ad851c0d,26168aed64b2d715720186e790db1f9befc813aa7dba1f88a5f7ac95503a48cd,ba1942724abfecf51f3919a78bc23269871ed59b4d06c71b3aa106203ee689b2,8b90718ffaee45e9045dedb1f11986251d5f69a6f2bb18107039ee14ae75ee0f
sem-v1.1-dcd3016fde127ba4a96e7c0b10b519d0e21ea1ba1ba2cfb31ae3000afaa22d2b,2hop-NamedPizza_FourSeasons_146_FourSeasons_146-FourSeasons_146-hasTopping-AmericanHot_131-NEG-BIN,"[""BQA"",""Pizza250"",""2hop"",""NamedPizza_FourSeasons_146"",""http://www.example.com/genealogy.owl#FourSeasons_146"",""http://www.example.com/genealogy.owl#hasTopping""]",Pizza250,2hop,NamedPizza_FourSeasons_146,ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_146> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> },FALSE,BQA,BIN,1,Low,normal-stratified,257,366,NamedPizza_FourSeasons_146||FourSeasons_146|hasTopping|AnchoviesTopping_dynamic_1,"{""distinct_primitive_reasoning_types"": [""D""], ""m_status"": ""never"", ""maximum_axiom_count"": 1, ""maximum_primitive_tag_count"": 1, ""minimum_axiom_count"": 1, ""minimum_primitive_tag_count"": 1, ""proof_count"": 1}","{""inherited_by_negative"": true, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#FourSeasons_146> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AnchoviesTopping_dynamic_1> }"", ""positive_task_id"": ""2hop-NamedPizza_FourSeasons_146_FourSeasons_146-FourSeasons_146-hasTopping-AnchoviesTopping_dynamic_1-BIN"", ""source_explanation_key"": ""NamedPizza_FourSeasons_146||FourSeasons_146|hasTopping|AnchoviesTopping_dynamic_1""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": false, ""legacy_m_present"": false, ""new_nested_tag"": false}",new,,,6be0bc7784544a3b7d1dbb6dbbf793113d3ab85679554fe4168595bc88609600,,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3
sem-v1.1-dcd3100b55cdb8c337726dfcab3d6289a6fdac98c82b4574bd473b618b15f8a6,2hop-Man_U0C0D1UGS36_U0C0D1UGS36-U0C0D1UGS36-rdf:type-AeronauticalEngineering-NEG-BIN,"[""BQA"",""OWL2Bench"",""2hop"",""Man_U0C0D1UGS36"",""http://www.example.com/genealogy.owl#U0C0D1UGS36"",""http://www.w3.org/1999/02/22-rdf-syntax-ns#type""]",OWL2Bench,2hop,Man_U0C0D1UGS36,ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGS36> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#AeronauticalEngineering> },FALSE,BQA,BIN,2,Medium,normal-stratified,222,16,Man_U0C0D1UGS36||U0C0D1UGS36|rdf:type|Student,"{""distinct_primitive_reasoning_types"": [""D"", ""H"", ""R""], ""m_status"": ""selection-dependent"", ""maximum_axiom_count"": 3, ""maximum_primitive_tag_count"": 3, ""minimum_axiom_count"": 2, ""minimum_primitive_tag_count"": 2, ""proof_count"": 4}","{""inherited_by_negative"": true, ""positive_query"": ""ASK WHERE { <http://www.example.com/genealogy.owl#U0C0D1UGS36> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Student> }"", ""positive_task_id"": ""2hop-Man_U0C0D1UGS36_U0C0D1UGS36-U0C0D1UGS36-rdf:type-Student-BIN"", ""source_explanation_key"": ""Man_U0C0D1UGS36||U0C0D1UGS36|rdf:type|Student""}","{""complete_answer_conjunction"": false, ""legacy_duplicate_semantic_tag_surplus"": true, ""legacy_m_present"": true, ""new_nested_tag"": false}",new,,,dac9b2292f569f6cdfce3effe34827513a2fcd8120b0e554b2dd77e20501168f,,4e523a5ae5b4636c75901b79fafbd3912e41dc7987414e688b09d4b436ff22b3
