input_hash,representation,classification,classification_label,rationale,row_count,task_ids,datasets,hops,task_groups,semantic_keys,formal_queries,gold_answer,aggregate_weighting_effect
a314fa8a858d6584ac5ae8817d370368ed44f8ad44c41ccc350eb582178a7298,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,5,4466;5609;5611;5615;5623,Pizza100;Pizza250,2hop,BQA,sem-v1.1-b9a0a7522af445a382b4b9c4b2450317cde78fc42b94c9564fd2ea44da14faf1;sem-v1.1-724fc68f86d16acfb8f1428eb3531ce68e337abaa6af1bf14855340fe4f7d4a0;sem-v1.1-c00bd1ae0c37cec4d167266888b152db29d67d943f308c2898d076b6ab192768;sem-v1.1-fac5543964afe559eb85111611e8a75d5cd2650fb4c57162eaa43de932fbb17f;sem-v1.1-bca402baa2b742e4fa48a1b1973c20a9bd37395164563d77d1b2ae302d4c4f53,"[""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_11> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_121> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_129> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_23> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_76> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#AmericanHot_131> }""]",FALSE,counts the identical evaluated input 5 times in per-row aggregate evaluation
a3526ad801493c28986b5767f4918201c418da1fc841621effa8460dbf53a799,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,4,4418;4422;5541;5545,Pizza100;Pizza250,2hop,BQA,sem-v1.1-ace757377728d5a0800b69853a5b22f8523cdc578d412165a0174843fbd54c64;sem-v1.1-1388719f8c26b3c524aa4ec071c3e39668ce953fb819346372386bc996fa2272;sem-v1.1-f536d77fff6f44cc8ad52aadf557681fee65fc5b966b60a616a81dea931e8742;sem-v1.1-2f735e20f516cd95403104a2af17eb85a6c8f2d78005795d3cefdf09186156b6,"[""ASK WHERE { <http://www.example.com/genealogy.owl#LaReine_75> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#LaReine_86> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#LaReine_123> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#LaReine_231> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }""]",FALSE,counts the identical evaluated input 4 times in per-row aggregate evaluation
a4e05b1893966aec5bf885bc127d2c2bdeb7f42af0caaab2fe8c2f619277bb11,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,2,3038;3040,FamilyOWL,2hop,BQA,sem-v1.1-0089ab0d8469d4e0abdba2ee08ebd00fc0cc2647e0088da2304572ec2797c151;sem-v1.1-e42d49c5de497e429fc183242802e76a0bcf7df3bb7d7a0e76c426b71b445b58,"[""ASK WHERE { <http://www.example.com/genealogy.owl#vera_gertrude_rever_1904> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#ada_rachel_heath_1868> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#vera_gertrude_rever_1904> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#ada_rachel_heath_1868> }""]",FALSE,counts the identical evaluated input 2 times in per-row aggregate evaluation
a53053007beaaa1d041bb79431d1d3d79e1b90718010eaed986c67c7c59d5bb0,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,5,3785;4779;4781;4789;4791,Pizza100;Pizza250,1hop,BQA,sem-v1.1-fbcc078df94cb72068d2f9aafbfaf74c1dd937447ea1c18a28c77382e8ac20ca;sem-v1.1-3ce9c7d44e84565b0eb20034f7992c665a10b52160885988bf81400a08151ab5;sem-v1.1-0a0ab00e9f76e498cca8230b920040fe221e24d17d5e9c9ed3b7dbc57ae646dc;sem-v1.1-b94ebf2c3ea821fa30e7aeed6d5df990e6bd7c741d0f101c543e89fa1a3113cb;sem-v1.1-422cee90aeda2e8378ba26761a1a4b14c5000a9b7dc2252a4a7cda387b0ed319,"[""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_72> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_72> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_19> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_19> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_237> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_237> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_63> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_63> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_64> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_64> }""]",FALSE,counts the identical evaluated input 5 times in per-row aggregate evaluation
a582b97b834ab931ee6e3b1d808630de2b5269363725bc8af080e7daf29fb1df,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,4,4502;4510;4514;5667,Pizza100;Pizza250,2hop,BQA,sem-v1.1-c2ba191ed8d98040cccc127e67fe42d19a7d05050b7c61d821ef35de8cf600a7;sem-v1.1-1d52966a107f16cfc768d3d0c49a27471b5d343198ba271474b6cfbbc6117242;sem-v1.1-b55abea72024ab834860b588ef73b27110816c18b80f40602379c5ae0d7bffe5;sem-v1.1-0bfe02f4bfc6d0fac197103c1bbc3358892f810770cfa3ea711a8e7b01278231,"[""ASK WHERE { <http://www.example.com/genealogy.owl#QuattroFormaggi_37> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#QuattroFormaggi_79> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#QuattroFormaggi_95> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#QuattroFormaggi_219> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }""]",FALSE,counts the identical evaluated input 4 times in per-row aggregate evaluation
a5fb6998c76f95e51c6ad814a80b95c1fd0159cd07818ce40391bb15126fefc8,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,4,4388;4390;5515;5525,Pizza100;Pizza250,2hop,BQA,sem-v1.1-cf689a5d6d3367c660d8101fed4dc2039fe3f3d695a9459bf22a6a5a79241378;sem-v1.1-a4bd78dc136f15d9acc8bd4304c7b4cb80bc043d30af42f82be772e01077c9cf;sem-v1.1-0a118d0dff09a95ac40e553cddd19db6446bed5a68507250fe31add86956dfeb;sem-v1.1-6ed4479112866a633a755b22f9d6f02c316dc2bb5e221111ca883f83b4c3be5a,"[""ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_36> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_74> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_163> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#FruttiDiMare_32> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }""]",FALSE,counts the identical evaluated input 4 times in per-row aggregate evaluation
a66073516a5630c2fa05c57b7f834449d3328a17f0c9df816fc65a8509ee781f,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,3,4617;5816;5820,Pizza100;Pizza250,2hop,OEQA,sem-v1.1-45e4788afe86d9add17fa3db182e09b9bdc14f9787201110a1515aa1d8b88d2e;sem-v1.1-d9e26ba176916e49ae8a7282726346a8335540dc6cb686eee8207763cbbac0eb;sem-v1.1-ae7d4757064d9ed675e57b032be37104028cdf6d11f565bd0e09e2ef1d02bb80,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Cajun_86> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Cajun_17> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Cajun_242> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }""]",DomainConcept; Food; Pizza,counts the identical evaluated input 3 times in per-row aggregate evaluation
a6a20e677b9b522c5c6b654221cb45af6899a0e7f894e5b84b1b8c7dc328ee6a,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,3,4653;5863;5866,Pizza100;Pizza250,2hop,OEQA,sem-v1.1-7ecadc7f658ec9ca5782791850999c373809e6e99c870d3b8b7f982b2a34dff0;sem-v1.1-8671709a36ad92eea8cd1c0d291f094cc48b4c6f24b4a3955ebb743b08cd9ea4;sem-v1.1-f2a602382171bb6e520fbed239c94afd40a5c97f6ef778e03519d433e9fbc255,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Giardiniera_79> <http://www.example.com/genealogy.owl#hasTopping> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Giardiniera_175> <http://www.example.com/genealogy.owl#hasTopping> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Giardiniera_206> <http://www.example.com/genealogy.owl#hasTopping> ?x }""]",LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; MushroomTopping_dynamic_1; OliveTopping_dynamic_1; PeperonataTopping_dynamic_1; PetitPoisTopping_dynamic_1; SlicedTomatoTopping_dynamic_1; TomatoTopping_dynamic_1,counts the identical evaluated input 3 times in per-row aggregate evaluation
a8db8762ffbfd2ef51b22da0ce969d6d7b1ee36820cf0e03d16943e6707773c4,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,5,4469;4475;5622;5626;5630,Pizza100;Pizza250,2hop,BQA,sem-v1.1-9081412798e8ad3b09ecb8a3fe2921535e380b1770a901d580af0420b880ba45;sem-v1.1-58e5a8acb71406196604a1fcd2a70c2452dfa57d8eeed0dc920327ebc716dcb1;sem-v1.1-34a657582f4d37aaaa700dbbda337067d11cbb1099073651266f6b81201f6747;sem-v1.1-774159aa482557a1be7edaca5e8e7578cd857620cdad36aba4ed2ad9dd8c7ddb;sem-v1.1-2ad8a186d7ac3bd9311f85284085841f83820f9cb943077c72bc62fa1d2b8b96,"[""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_11> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_71> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_55> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_76> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_96> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Food> }""]",TRUE,counts the identical evaluated input 5 times in per-row aggregate evaluation
a96649aeff18cff4519f71cbfbac80a0ccf7f652b6151e70882c20f4ecdb1636,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,4,4289;5400;5404;5406,Pizza100;Pizza250,2hop,BQA,sem-v1.1-4c5bb226fed7cb0532e402000d4277b99f2fa20ecfe323bca926d0a4d49f2292;sem-v1.1-cdb0c2ef201e9ff4ef306965484b773d620368d191e7ede921453f6ef447b88a;sem-v1.1-e45e7bac653f680c17a7a4220fcd5eea23c28482f6db59f53c9376b191612af2;sem-v1.1-433f23ce35d7cddea0810f33ace7b104ca5362c9c9e7210e4906ba2ef7b8d1bd,"[""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_72> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#HotGreenPepperTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_239> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#HotGreenPepperTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_50> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#HotGreenPepperTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#AmericanHot_64> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#HotGreenPepperTopping_dynamic_1> }""]",TRUE,counts the identical evaluated input 4 times in per-row aggregate evaluation
a981727f258eb5901bff94d1db31407266ff9d5a7947237d948727c1fb136d7d,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,5,4464;4472;5613;5619;5627,Pizza100;Pizza250,2hop,BQA,sem-v1.1-d47ef4947969826b503b5e4f3029619332233df35a2c8f90449bd38bcf453b56;sem-v1.1-82061c603ea4ef109ffa3f122fafdfc89f05f4280335db5846d6d0b16f5bd57f;sem-v1.1-e4e7c1642bb8e46b44c16ed39ddee951d5c77d8e897f30bc98a4e553f5db036e;sem-v1.1-07bb54524b65592cf11af3ed9846548e98d69a90084a2ca7f1e81e74ad94be5a;sem-v1.1-c397f40fca23c3746169482879a95ba13869df6c659a6cccc406d68e03521610,"[""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_0> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_71> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_129> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_55> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_96> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#AmericanHot_131> }""]",FALSE,counts the identical evaluated input 5 times in per-row aggregate evaluation
aa3308cb07544d206547d2d5540f33cfe5884dfaf95d6c4def06f12e510b077b,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,4,4485;4489;4497;5656,Pizza100;Pizza250,2hop,BQA,sem-v1.1-5606522b4fa5fc2acbefa403684b08af8b13ce749a904fb2a74afdd964f632c2;sem-v1.1-ec818c249c62ca0f58b5a115d320227424834ca36f3dae83ff40014f5ccde918;sem-v1.1-66940b3d7703f0ff2e90bb02d6fb5c947a49c497287625a30f15917e7e25f32d;sem-v1.1-8808bc32e0b3ab2e78acafd582b7b708945cabb83bc9141831e5a12b1d0f73fa,"[""ASK WHERE { <http://www.example.com/genealogy.owl#PrinceCarlo_24> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#LeekTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#PrinceCarlo_37> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#LeekTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#PrinceCarlo_66> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#LeekTopping_dynamic_1> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#PrinceCarlo_122> <http://www.example.com/genealogy.owl#hasTopping> <http://www.example.com/genealogy.owl#LeekTopping_dynamic_1> }""]",TRUE,counts the identical evaluated input 4 times in per-row aggregate evaluation
aab5cf93854235aaa8ff84a220aecab64e9a92ee5b81114118232b61f1cfe0ab,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,3,4156;5258;5260,Pizza100;Pizza250,1hop,OEQA,sem-v1.1-3b81e79aeb755f29761378fe5972375d5d8e8fe83d2e9b8733cddf41b94c95ea;sem-v1.1-bce41f10b30946b726dd1918f599aa3d586e7d0538c40dbfa31c00c8abef4656;sem-v1.1-c4bc2c5995fdb5d87b7ba49442453d3e614b37f4e8e37b621983f8a1bdd392fa,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Giardiniera_79> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Giardiniera_175> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Giardiniera_176> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }""]",DomainConcept; Food; Pizza,counts the identical evaluated input 3 times in per-row aggregate evaluation
ab4488f0da16be3890aae1c4529d6f89cbe0c6a5b6ab6704ce275a37f8c62830,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,2,5639;5643,Pizza250,2hop,BQA,sem-v1.1-7e5c27d75615964d3deaf6ddfa16a2c702e8aa4cf2f776fe7bf8cec229c08dfa;sem-v1.1-a69ae839ed02fd7d43a6cc7b4a8f059e256da0c7e51193310520c3a9ebb2f082,"[""ASK WHERE { <http://www.example.com/genealogy.owl#PolloAdAstra_205> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#PolloAdAstra_22> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#American> }""]",FALSE,counts the identical evaluated input 2 times in per-row aggregate evaluation
ac8ee0139b9b2a43eb6dea403097c55c3509349209ff1960c59cea66f9591d28,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,4,3976;4996;4998;5002,Pizza100;Pizza250,1hop,BQA,sem-v1.1-e182a0bb1c2351fc26b0425d83b30c34a4cb293ee6cfde86e653ca41e36f1bee;sem-v1.1-92b28a184954e3a3802f32d48f12db0243f8b9cf954861181e489f7766c48561;sem-v1.1-41c2426c7d4070e35a7dd39fb73388ca94f3bd4120bcdd6a9fb6026698dea118;sem-v1.1-40febab738d145dcb7942760cd2f7fbd13967893d0b2af154f3a8c85d38c157b,"[""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_71> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Parmense_71> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_165> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Parmense_165> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_23> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Parmense_23> }"", ""ASK WHERE { <http://www.example.com/genealogy.owl#Parmense_55> <http://www.example.com/genealogy.owl#hasIngredient> <http://www.example.com/genealogy.owl#Parmense_55> }""]",FALSE,counts the identical evaluated input 4 times in per-row aggregate evaluation
acda9f0c95d00c18f8330aa6fcdd7bfafe46537e0cba9721f10e8fde83bcd6e9,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,5,4601;4603;4610;5806;5808,Pizza100;Pizza250,2hop,OEQA,sem-v1.1-037bd79935fa878bd36eb01b0de8860f9da7e1819631af2defeb6ae4baa9a936;sem-v1.1-f5161c1feea1e66bb291c85dd2f2126dc2a9a89bd0df7104c1e450e86aea4c17;sem-v1.1-ef5c89f5f0b79cec4994dd70bff15056c472284ad738bc3bf4d84091f14ee54a;sem-v1.1-1c06a3a6a034a6a5e4632ceafde5ebb4ac2de87ebf36ed92e59639c304d5bb11;sem-v1.1-a65ce3168291766efeea3ce083116e14a5b825aa0d58e9df2e2a2947f3f132e6,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_34> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_46> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_57> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_2> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#American_27> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?x }""]",DomainConcept; Food; Pizza,counts the identical evaluated input 5 times in per-row aggregate evaluation
ae6ead3cdd3623eb578671d1a38d348d46b6af0b4f7ea00b39ea5ebd8be79b62,NL,C,representational collapse,distinct formal questions collapse to one evaluated representation,3,5356;5362;5364,Pizza250,1hop,OEQA,sem-v1.1-b6cefefc99294ceaaf6479e3c3c7345e022de8a24d3cc908ddf0308c919f24b5;sem-v1.1-15301284da8277ec7bfceea87e5564501b114823f04d05f8baf2f18555c4114e;sem-v1.1-b8a6e4ed119d8330bdbf899e95ca940f8f5414bfed79ab401c4195dce27e800f,"[""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_153> <http://www.example.com/genealogy.owl#hasTopping> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_61> <http://www.example.com/genealogy.owl#hasTopping> ?x }"", ""SELECT ?x WHERE { <http://www.example.com/genealogy.owl#Veneziana_65> <http://www.example.com/genealogy.owl#hasTopping> ?x }""]",CaperTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; OnionTopping_dynamic_1; PineKernels_dynamic_1; SultanaTopping_dynamic_1; TomatoTopping_dynamic_1,counts the identical evaluated input 3 times in per-row aggregate evaluation
