task_id,representation,model,input_hash,source_path,source_file_sha256,source_legacy_task_id,source_response_column,response_sha256,parsed_answer,parsed_confidence,parse_status,provenance_status
4210,FS,Qwen3-30B-A3B-Instruct,90b202b4547348626c9b2e5bc0bc58baeaea904e81d0926774a2a75329b336e5,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_PrinceCarlo_90_PrinceCarlo_90-PrinceCarlo_90-hasTopping-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,42195c07fe108b3d6638e0385f8c79fa427d242d149610d53bbf0a808c22d316,LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; RosemaryTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4212,NL,GPT-5 mini,f29b738b2e0cbcc1e1e54b997d97fed22731afc0d236f2918eb89c70d8aacf47,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_PrinceCarlo_99_PrinceCarlo_99-PrinceCarlo_99-hasIngredient-MC,openai_gpt_5_mini_2025_08_07_response,ffa3068c8da50f1d3770a9d277565ff18d7f7a90f2e43dc439e8b4b5fa328eef,Leek_Topping_Dynamic;Mozzarella_Topping_Dynamic;Parmesan_Topping_Dynamic;Rosemary_Topping_Dynamic;Tomato_Topping_Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4212,NL,Gemini 2.5 Flash-Lite,f29b738b2e0cbcc1e1e54b997d97fed22731afc0d236f2918eb89c70d8aacf47,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_PrinceCarlo_99_PrinceCarlo_99-PrinceCarlo_99-hasIngredient-MC,openrouter_google_gemini_2_5_flash_lite_response,9929591b80679804980d912eb99bd820b232ceae37f0008a3913565a66b39f6a,Leek Topping Dynamic;Mozzarella Topping Dynamic;Parmesan Topping Dynamic;Rosemary Topping Dynamic;Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4212,NL,Qwen3-30B-A3B-Instruct,f29b738b2e0cbcc1e1e54b997d97fed22731afc0d236f2918eb89c70d8aacf47,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_PrinceCarlo_99_PrinceCarlo_99-PrinceCarlo_99-hasIngredient-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,f12a2ae24a2f7b222868c1ecec99299ad8f87e381605260e8b99237a6e016a9d,Leek Topping Dynamic; Mozzarella Topping Dynamic; Parmesan Topping Dynamic; Rosemary Topping Dynamic; Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4212,FS,GPT-5 mini,bf947498b38291faa3f0d49bb9c832de299b6df4962280758db55e2726e896f4,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_PrinceCarlo_99_PrinceCarlo_99-PrinceCarlo_99-hasIngredient-MC,openai_gpt_5_mini_2025_08_07_response,69287ccaf4c6b356d2d2d82545116f48997a3c28acb388ec9004b954d91869ab,LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;ParmesanTopping_dynamic_1;RosemaryTopping_dynamic_1;TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4212,FS,Gemini 2.5 Flash-Lite,bf947498b38291faa3f0d49bb9c832de299b6df4962280758db55e2726e896f4,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_PrinceCarlo_99_PrinceCarlo_99-PrinceCarlo_99-hasIngredient-MC,openrouter_google_gemini_2_5_flash_lite_response,42195c07fe108b3d6638e0385f8c79fa427d242d149610d53bbf0a808c22d316,LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; RosemaryTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4212,FS,Qwen3-30B-A3B-Instruct,bf947498b38291faa3f0d49bb9c832de299b6df4962280758db55e2726e896f4,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_PrinceCarlo_99_PrinceCarlo_99-PrinceCarlo_99-hasIngredient-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,42195c07fe108b3d6638e0385f8c79fa427d242d149610d53bbf0a808c22d316,LeekTopping_dynamic_1; MozzarellaTopping_dynamic_1; ParmesanTopping_dynamic_1; RosemaryTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4217,NL,GPT-5 mini,b8bfd78d415269e1d696b60e239fd05dc27d962360739cbc04305adcb0ce3f6c,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_QuattroFormaggi_69_QuattroFormaggi_69-QuattroFormaggi_69-hasIngredient-MC,openai_gpt_5_mini_2025_08_07_response,2c144bafe33e17727b5ac4f912601305062363fca235c9145ba9eed16d304a79,Four_Cheeses_Topping_Dynamic; Tomato_Topping_Dynamic,0.9,requested_schema_conformant,exact model and exact evaluated input hash
4217,NL,Gemini 2.5 Flash-Lite,b8bfd78d415269e1d696b60e239fd05dc27d962360739cbc04305adcb0ce3f6c,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_QuattroFormaggi_69_QuattroFormaggi_69-QuattroFormaggi_69-hasIngredient-MC,openrouter_google_gemini_2_5_flash_lite_response,ae7d110db9f90f3b48dacf92b7b8556f924c2fce0ea0da2f887a78fb8c347b52,Four Cheeses Topping Dynamic;Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4217,NL,Qwen3-30B-A3B-Instruct,b8bfd78d415269e1d696b60e239fd05dc27d962360739cbc04305adcb0ce3f6c,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_QuattroFormaggi_69_QuattroFormaggi_69-QuattroFormaggi_69-hasIngredient-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,8353e4a0156a005e730c92c46210cf22ec7072608721189e4eece7e507093f92,Four Cheeses Topping Dynamic; Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4217,FS,GPT-5 mini,b7b16d61e3f12608b46471b01704527bbb5d314670a6f4f64f635172b203c9e4,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_QuattroFormaggi_69_QuattroFormaggi_69-QuattroFormaggi_69-hasIngredient-MC,openai_gpt_5_mini_2025_08_07_response,171460576881f53c16a30c6797555f3802827e6382f38a2b9d626adc3766f1f0,CONFIDENCE: 1.0,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4217,FS,Gemini 2.5 Flash-Lite,b7b16d61e3f12608b46471b01704527bbb5d314670a6f4f64f635172b203c9e4,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_QuattroFormaggi_69_QuattroFormaggi_69-QuattroFormaggi_69-hasIngredient-MC,openrouter_google_gemini_2_5_flash_lite_response,b2d1b69f0cd203656f5768e7005b8f9a5309ef9bfbb71104043beee1ebc8b02e,FourCheesesTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4217,FS,Qwen3-30B-A3B-Instruct,b7b16d61e3f12608b46471b01704527bbb5d314670a6f4f64f635172b203c9e4,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_QuattroFormaggi_69_QuattroFormaggi_69-QuattroFormaggi_69-hasIngredient-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,b2d1b69f0cd203656f5768e7005b8f9a5309ef9bfbb71104043beee1ebc8b02e,FourCheesesTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4221,NL,GPT-5 mini,7cdc84836f4ffaecafc7a1f0a683a07ba09e1044e94ce72820bc8c5683da8870,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_Rosa_60_Rosa_60-Rosa_60-hasTopping-MC,openai_gpt_5_mini_2025_08_07_response,3a51892a791fa9d846f8a81babfdabba4d8161149c9d9783a6f3f09cc27a776b,Gorgonzola Topping Dynamic; Mozzarella Topping Dynamic; Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4221,NL,Gemini 2.5 Flash-Lite,7cdc84836f4ffaecafc7a1f0a683a07ba09e1044e94ce72820bc8c5683da8870,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_Rosa_60_Rosa_60-Rosa_60-hasTopping-MC,openrouter_google_gemini_2_5_flash_lite_response,55e49ecc8b73cfbd84038b4d3b3c1015b0908b046574a5a2b88248c0291c81fe,Gorgonzola Topping Dynamic;Mozzarella Topping Dynamic;Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4221,NL,Qwen3-30B-A3B-Instruct,7cdc84836f4ffaecafc7a1f0a683a07ba09e1044e94ce72820bc8c5683da8870,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_Rosa_60_Rosa_60-Rosa_60-hasTopping-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,3a51892a791fa9d846f8a81babfdabba4d8161149c9d9783a6f3f09cc27a776b,Gorgonzola Topping Dynamic; Mozzarella Topping Dynamic; Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4221,FS,GPT-5 mini,b5421bc4fe28e53a7bc161bb41a8c032432a55f205f3ba36464fcd201f3461c1,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_Rosa_60_Rosa_60-Rosa_60-hasTopping-MC,openai_gpt_5_mini_2025_08_07_response,7bbd3713bc56601b1d626499aa3134b6c6a79f98e39f7712f950b0e044311f21,GorgonzolaTopping_dynamic_1;MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4221,FS,Gemini 2.5 Flash-Lite,b5421bc4fe28e53a7bc161bb41a8c032432a55f205f3ba36464fcd201f3461c1,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_Rosa_60_Rosa_60-Rosa_60-hasTopping-MC,openrouter_google_gemini_2_5_flash_lite_response,dea8806f030cc8bf4f8aa717aef0123e66290948a02b0344bdd69fe23748ce92,GorgonzolaTopping_dynamic_1; MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4221,FS,Qwen3-30B-A3B-Instruct,b5421bc4fe28e53a7bc161bb41a8c032432a55f205f3ba36464fcd201f3461c1,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_Rosa_60_Rosa_60-Rosa_60-hasTopping-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,dea8806f030cc8bf4f8aa717aef0123e66290948a02b0344bdd69fe23748ce92,GorgonzolaTopping_dynamic_1; MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4225,NL,GPT-5 mini,a3ad2a8be3d8223ea11c54da635a20792556e89ce089de71413620bac8fd080d,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_Rosa_96_Rosa_96-Rosa_96-hasTopping-MC,openai_gpt_5_mini_2025_08_07_response,ae0b84578687b083384de60b5080d8e939beb2fdbc213fab8ddf1cecd0a8e19c,Gorgonzola_Topping_Dynamic; Mozzarella_Topping_Dynamic; Tomato_Topping_Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4225,NL,Gemini 2.5 Flash-Lite,a3ad2a8be3d8223ea11c54da635a20792556e89ce089de71413620bac8fd080d,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_Rosa_96_Rosa_96-Rosa_96-hasTopping-MC,openrouter_google_gemini_2_5_flash_lite_response,55e49ecc8b73cfbd84038b4d3b3c1015b0908b046574a5a2b88248c0291c81fe,Gorgonzola Topping Dynamic;Mozzarella Topping Dynamic;Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4225,NL,Qwen3-30B-A3B-Instruct,a3ad2a8be3d8223ea11c54da635a20792556e89ce089de71413620bac8fd080d,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_Rosa_96_Rosa_96-Rosa_96-hasTopping-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,3a51892a791fa9d846f8a81babfdabba4d8161149c9d9783a6f3f09cc27a776b,Gorgonzola Topping Dynamic; Mozzarella Topping Dynamic; Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4225,FS,GPT-5 mini,ae1c204852cce4987af6bea48d127367daa04e4dcf26e9d429dd83229350ba46,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_Rosa_96_Rosa_96-Rosa_96-hasTopping-MC,openai_gpt_5_mini_2025_08_07_response,7bbd3713bc56601b1d626499aa3134b6c6a79f98e39f7712f950b0e044311f21,GorgonzolaTopping_dynamic_1;MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4225,FS,Gemini 2.5 Flash-Lite,ae1c204852cce4987af6bea48d127367daa04e4dcf26e9d429dd83229350ba46,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_Rosa_96_Rosa_96-Rosa_96-hasTopping-MC,openrouter_google_gemini_2_5_flash_lite_response,dea8806f030cc8bf4f8aa717aef0123e66290948a02b0344bdd69fe23748ce92,GorgonzolaTopping_dynamic_1; MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4225,FS,Qwen3-30B-A3B-Instruct,ae1c204852cce4987af6bea48d127367daa04e4dcf26e9d429dd83229350ba46,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_Rosa_96_Rosa_96-Rosa_96-hasTopping-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,dea8806f030cc8bf4f8aa717aef0123e66290948a02b0344bdd69fe23748ce92,GorgonzolaTopping_dynamic_1; MozzarellaTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4232,NL,GPT-5 mini,cff4a05f1f41e0cb17b882225aa9c9ebf4fcca3638420b095fd3de73e7b8ab99,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_Siciliana_5_Siciliana_5-Siciliana_5-hasTopping-MC,openai_gpt_5_mini_2025_08_07_response,c5dd61a389ff81fda21a61497ee89422c1973590f9deb7e3a28e9d7f547e87d2,Anchovies Topping Dynamic;Artichoke Topping Dynamic;Garlic Topping Dynamic;Ham Topping Dynamic;Mozzarella Topping Dynamic;Olive Topping Dynamic;Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4232,NL,Gemini 2.5 Flash-Lite,cff4a05f1f41e0cb17b882225aa9c9ebf4fcca3638420b095fd3de73e7b8ab99,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_Siciliana_5_Siciliana_5-Siciliana_5-hasTopping-MC,openrouter_google_gemini_2_5_flash_lite_response,355b6a59e2d5876fca3fedd1d54c4ef0421e27c3ab11a213967054dedd159848,Anchovies Topping Dynamic; Artichoke Topping Dynamic; Garlic Topping Dynamic; Ham Topping Dynamic; Mozzarella Topping Dynamic; Olive Topping Dynamic; Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4232,NL,Qwen3-30B-A3B-Instruct,cff4a05f1f41e0cb17b882225aa9c9ebf4fcca3638420b095fd3de73e7b8ab99,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_Siciliana_5_Siciliana_5-Siciliana_5-hasTopping-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,c5dd61a389ff81fda21a61497ee89422c1973590f9deb7e3a28e9d7f547e87d2,Anchovies Topping Dynamic;Artichoke Topping Dynamic;Garlic Topping Dynamic;Ham Topping Dynamic;Mozzarella Topping Dynamic;Olive Topping Dynamic;Tomato Topping Dynamic,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4232,FS,GPT-5 mini,cbb5d3e157a6f53f3836b5f61f5042b2803835c7036e99c7ee348ca5df8922b4,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_Siciliana_5_Siciliana_5-Siciliana_5-hasTopping-MC,openai_gpt_5_mini_2025_08_07_response,60ccd67026eb705cdc81770fd6fbe9b6a1fb83b7fefa01040edd237f50809d39,AnchoviesTopping_dynamic_1;ArtichokeTopping_dynamic_1;GarlicTopping_dynamic_1;HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4232,FS,Gemini 2.5 Flash-Lite,cbb5d3e157a6f53f3836b5f61f5042b2803835c7036e99c7ee348ca5df8922b4,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_Siciliana_5_Siciliana_5-Siciliana_5-hasTopping-MC,openrouter_google_gemini_2_5_flash_lite_response,60ccd67026eb705cdc81770fd6fbe9b6a1fb83b7fefa01040edd237f50809d39,AnchoviesTopping_dynamic_1;ArtichokeTopping_dynamic_1;GarlicTopping_dynamic_1;HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4232,FS,Qwen3-30B-A3B-Instruct,cbb5d3e157a6f53f3836b5f61f5042b2803835c7036e99c7ee348ca5df8922b4,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/sparql/LATEST_checkpoint.csv,39f3dfa7d2c794302f4b2ceed2ba96d481c5ef51a00e5edddd4eaad67e9dfb17,1hop-NamedPizza_Siciliana_5_Siciliana_5-Siciliana_5-hasTopping-MC,openrouter_qwen_qwen3_30b_a3b_instruct_2507_response,874ed09afdf67a6ca7976827e1a5ab530cb88b389317a54464793885ce5329d6,AnchoviesTopping_dynamic_1; ArtichokeTopping_dynamic_1; GarlicTopping_dynamic_1; HamTopping_dynamic_1; MozzarellaTopping_dynamic_1; OliveTopping_dynamic_1; TomatoTopping_dynamic_1,1.0,requested_schema_conformant,exact model and exact evaluated input hash
4236,NL,GPT-5 mini,7d66784e1f8ac168dc0b44f68d6daadfce0f99c0cc9c27348e8724cd50a74afa,data/output/final_benchmark_llm_results/pizza_100_1hop/openai_gpt_5_mini_2025_08_07__openrouter_google_gemini_2_5_flash_lite__openrouter_qwen_qwen3_30b_a3b_instruct_2507/nl/LATEST_checkpoint.csv,9ab86f0ce52d5c18be3f8eee5143875c6d54eae8dada9c6a6da94786ef5b44c5,1hop-NamedPizza_SloppyGiuseppe_17_SloppyGiuseppe_17-SloppyGiuseppe_17-rdf:type-MC,openai_gpt_5_mini_2025_08_07_response,bdd5f9edbc50e3f0960dd1afd2f8f4828d647672fcaf31f8b90aaac4c5a6e69a,Pizza Com Um Nome,1.0,requested_schema_conformant,exact model and exact evaluated input hash
