task_id,representation,input_hash,gold_semantics
4633,FS,17973be17e91f30d492d693b92db49f079785226c29039299193d11b8e6a15e0,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4633,AR,ce9b1d7c776e02be04cebb99504b1b4db919ee4ddcf694deb4a29f7b607017e9,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4634,NL,4e82fce14c23285440fd012f97e487a646ca3cb07688a79c13afecaf422d6c92,"{""answer"":""GarlicTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;ParmesanTopping_dynamic_1;SpinachTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4634,FS,858eefdebdc82197375106f8e1dac1d30ea8b78c0a5203445e1ce1f3779dfe7c,"{""answer"":""GarlicTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;ParmesanTopping_dynamic_1;SpinachTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4634,AR,bd18b77cabc2184102fc1818b0ec31e039c7bd3cf74d06bc82038ac3249dcdd7,"{""answer"":""GarlicTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;ParmesanTopping_dynamic_1;SpinachTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4635,NL,a57db333b946924f7d07afce71693d114c91d14a5709f34e9ab7ce5ced2ce5cf,"{""answer"":""GarlicTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;ParmesanTopping_dynamic_1;SpinachTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4635,FS,0e3c6c5e38b78af12b7b37da69025fe8fc64a184363d8472f8e336e906f1bf47,"{""answer"":""GarlicTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;ParmesanTopping_dynamic_1;SpinachTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4635,AR,e1a2978a7f8ca95044112631bc9201798bf18b1c1d7c2498c8b24ae92dbcdb95,"{""answer"":""GarlicTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;ParmesanTopping_dynamic_1;SpinachTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4636,NL,869330d5620b443f72d98a5c4005c0a16f6fbc1bc0246b6b0e77d82beff85d6b,"{""answer"":""GarlicTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;ParmesanTopping_dynamic_1;SpinachTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4636,FS,6f184b08b70ccf86f0c9a254ded3f4b96c5053d46bac4ede9b87e65c8163613e,"{""answer"":""GarlicTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;ParmesanTopping_dynamic_1;SpinachTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4636,AR,5a85ab94f32fec8de1cb12a9b2771f9ba5141e04786af5697011e1d31ac8e0be,"{""answer"":""GarlicTopping_dynamic_1;MozzarellaTopping_dynamic_1;OliveTopping_dynamic_1;ParmesanTopping_dynamic_1;SpinachTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4637,NL,6cf54fe5f138f6f3cc79797ba1450c8a92a680fd5bfdc2af2c917bb5479f77db,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4637,FS,06a8f3bc0218bec9a934028b8522f0773e705db9b4a527bc3ed90e73d158b31c,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4637,AR,cb29b29edff681114ca9fdfbc6e69645dcfa09f9bc0124a1e26c77622eea3f34,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4638,NL,df4de6e2de20ffb1b82ea4d04ca1d62ae324cd0d09adb2504569d6b696a2cc5c,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4638,FS,947c55ad63b4955a2d476f4f88653a46011aa80dd04cd5806edff1b9b2b871e2,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4638,AR,ca4896660c8181fb7b4a9413a5b91a622dd7d0b5bfbf5d5c948185bd38fa34fa,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4639,NL,c90a03681af41a8d165e39d3da77c9531ce53d1ee69a05592b2a7844db09d21e,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4639,FS,fde41bf7129b6bdc2a1b5c0f51e65dfafc8152ca46fb58a554996d28df6cfa6b,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4639,AR,fc5d3116d7a8191eb67fd4f36468a0fdc4c070e92f72caadbf0f0e11338e515b,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4640,NL,e14b683dcf3508c140a0ccfc244085ffcf0b28208c04701cbd902d37d8b0cae4,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4640,FS,5fc5da99e11aff13da69bb60cba2b4e0737f56cee123f596d3429b44393999ee,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4640,AR,d0226ecb02a16080faf7ee59950966084cbe60d41c7650ecd8ad99f8b8dcf1ac,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4641,NL,d137e81afbf1bf18e819edcda7fc5217575f7de5384cd3acbc1d2a26b31637cb,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4641,FS,8d8c140e9d1649f72e7c8dd84ebbd10d367fc4197f19ee63964f7676c7a998f8,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4641,AR,48d234df1f89e1cb9e9372015ed36ebb44d22068474b2ce03b35e83a133ed9a3,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4642,NL,271a7a760dfbcb62a32d7a8def96e86462ea4594a1f514b9a258b270331cf44e,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4642,FS,b3036cf39898b315b5a4eeb75b5b8270b93f22a1862dbc1c6d476f91c205f868,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4642,AR,9522dbac9e5ba82dc6a7684460c18195bfefc6a92c878aadb47366e49ce4b623,"{""answer"":""AnchoviesTopping_dynamic_1;CaperTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperoniSausageTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4643,NL,407c2f1924bc51fcfff27be85df086150a704905b28e9a7be3b2014f076a9844,"{""answer"":""GarlicTopping_dynamic_1;MixedSeafoodTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4643,FS,424729889b171792628c10b29ed3ad9bfb23a2d7e11e98a0fb854734a94aec69,"{""answer"":""GarlicTopping_dynamic_1;MixedSeafoodTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4643,AR,f696c942d1b12d94a1a126e7c1bc7d8d43587c896cfbbcc2ffd3930d37daa29e,"{""answer"":""GarlicTopping_dynamic_1;MixedSeafoodTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4644,NL,86f3ae3a676556403876ab2c7a50d9869d446b10f9fc2034a3a6f4aa77a965de,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4644,FS,26821e134d4897603c91f0c049170fe971f3034091c5c5fe31dace729a4e169a,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4644,AR,aa3a14088448371426741264b2df150f12d47ed947ec9c9fe013494f670e021e,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4645,NL,f9dcc20888d7edd1dc52f4864a80bf83354b635ced0fa5261ad3ab26cf84debc,"{""answer"":""GarlicTopping_dynamic_1;MixedSeafoodTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4645,FS,79f44ee7252b4f2e9c9056f21b91990d86628d4f1a2bbef92635a3aa76e8f25c,"{""answer"":""GarlicTopping_dynamic_1;MixedSeafoodTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4645,AR,578d7de45962cd41c79dbfc90eacf271b2efb2e4f64b32dc4a4796db96711649,"{""answer"":""GarlicTopping_dynamic_1;MixedSeafoodTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4646,NL,7d07470bda3544403b0e181664cdd224a48f027667f53ba14766c40ae211e7a7,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4646,FS,7ded56deddfa1efaba80cb5687438cf83d9242d1b83bde7d677349bf8959e1e6,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4646,AR,0bbd2ffa9d8e24be294cce3683c4c49d8a99b2c4b8aa015ebe07fd0e46f2df1e,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4647,NL,779fa10fb7bc3c950d19503062eb7171893ca83b10c95803fdf6b10b28cbf22e,"{""answer"":""GarlicTopping_dynamic_1;MixedSeafoodTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4647,FS,a3a723537f8233b2dead28986df2ab82cbadd9c652fd6933083406843654ac69,"{""answer"":""GarlicTopping_dynamic_1;MixedSeafoodTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4647,AR,ccdfaf7728807010ce870b646614e96ab702376e19cc7ba521662f050e801235,"{""answer"":""GarlicTopping_dynamic_1;MixedSeafoodTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4648,NL,87aa647a825b335cea11ea4c1f03170fb96b68c98995f8570afef2235c7b7aa9,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4648,FS,4a38f6600d7cd95d8d5df9bbb179f2793d03af9cdab6d0f37defd14a26d9c1ba,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4648,AR,83fb290085f8eed9665f0bf658169c09aac0c943df2f0771390dbaa19392ba6f,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4649,NL,ade808420da8b5c54884371a3af6df5139319bda4386c513671ced98a2527d5d,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4649,FS,0c81187e354d92cf562a84a24e871115d664a3b2f54d33a33e01b861427806d0,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4649,AR,df112209e66b01ed85ec0cd7ff0a00be85a745d0f2cf5a85ba67df72d8e9196a,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4650,NL,c23112efa478a4a15ac793782de09947ac10ab3d52632951f8467d2f286871e2,"{""answer"":""LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperonataTopping_dynamic_1;PetitPoisTopping_dynamic_1;SlicedTomatoTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4650,FS,fc494bc931fe1330809f4872c08284412881f5495e94bd068eb82f18ddafc572,"{""answer"":""LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperonataTopping_dynamic_1;PetitPoisTopping_dynamic_1;SlicedTomatoTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4650,AR,fc9c5b81d6dd21d88d26268ee6637fcb51fc6819b18699d734cdfe85da0a726c,"{""answer"":""LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperonataTopping_dynamic_1;PetitPoisTopping_dynamic_1;SlicedTomatoTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4651,NL,307e86bda637bac4007ac640aa47e12b2906b98458b6b2e4f5a049a3c5408f47,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4651,FS,c738241ac77bc9e3a885f9bc6fc3e1ec3d741126015761ef9c6f2c7b23d1e2f6,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4651,AR,9c797d04017ef3892077acf676684db226c5d63901c8f3b0cce446a27546aaca,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4652,NL,5023c858a5f92cca0a208dadd92270259e0dfd10b07a44aa3b175de2cbbd65c2,"{""answer"":""LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperonataTopping_dynamic_1;PetitPoisTopping_dynamic_1;SlicedTomatoTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4652,FS,c8cca5401e653ee2ab9e2914d42c4b3f108aab580c6ac8eb7e628c574a7ca0a5,"{""answer"":""LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperonataTopping_dynamic_1;PetitPoisTopping_dynamic_1;SlicedTomatoTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4652,AR,5ba4503fd132c6212b1f0a57ddb378020987bac5dc9072f4628b36770e3a39a7,"{""answer"":""LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperonataTopping_dynamic_1;PetitPoisTopping_dynamic_1;SlicedTomatoTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4653,NL,69f4cc362d9cd4bb568c6e65b09023cad046476e6a90919f5b91e2073b16458e,"{""answer"":""LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperonataTopping_dynamic_1;PetitPoisTopping_dynamic_1;SlicedTomatoTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4653,FS,c27b56c56643eac9d17245506a78df11d4d0989b44ebf4ec18cba0fb0bcbd368,"{""answer"":""LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperonataTopping_dynamic_1;PetitPoisTopping_dynamic_1;SlicedTomatoTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4653,AR,9828a06952f6930465024b94c8e8aedad6dc43232c73ea17b6c33ccd8dcdcf29,"{""answer"":""LeekTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;PeperonataTopping_dynamic_1;PetitPoisTopping_dynamic_1;SlicedTomatoTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4654,NL,2034a207417e90f183ed7f635d863e2ecbc5e0a9bea570e58fd9440457fa29bc,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4654,FS,0be2145c149a60a7011de033140231ee4d36b552297fd63e5f61d36e87c98005,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4654,AR,0979836f26fc2ab85312812216e7e3690702d4acc2bf296c7bac7f86dff621e2,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4655,NL,e9955e1f18372f846de57193046abdd234888bba51d8515038d76745cfd2399f,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4655,FS,bd7683eea83aff0115fa86574bdb9604098f533c6a513187aed3aa070f002ccd,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4655,AR,30de4240e2d88d835466da210b929c91b97d9b45c653c27c4473d000ebc8ef8a,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4656,NL,fe118289ba9781830ab53e15fc5af32c893dda2ff7da79b5df2301bb9c092cb5,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4656,FS,29bac384d3079543600426a521a803cf5dbd9f27a9342d03fe1d311ab57757ad,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4656,AR,6eb0169d795915336261ac0492e6682f8c725a78c159507433f9de53277ce93c,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4657,NL,a05817f312c93efbc1b2b82cc720dc72bc6c5866820943d899699914226ac57e,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4657,FS,3a862ee9eb05c84898da57acd9a5d5a359eef49b54a8bd0025f6ac1f13fbd025,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4657,AR,7042ba278912e07044c592477e7cf5cf107915846cef2b400d94246455a7c79c,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4658,NL,a5a2d6d0c525b98b85a3c876dee920d6da7ac71915a34f22d608efb9f2678b12,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4658,FS,06c43481f50a7e8d67c2f2c3b50c5b44be7c53656490144cee443de4ee15a09e,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4658,AR,9d73c09750ffee34844153d3a1a0f9cf57b69f81f2d555e1a0373fd005a636ee,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4659,NL,7c0f015fc9bc015e552c41038bc8605db2101fe4312925c1368782f0284dd692,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4659,FS,d0123cc78a63d2d0cd36fe7b9188195c1659ec939ee8d93ddcb2ef9ce6dbb37e,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4659,AR,4a49acc983c8f915995fad7056bc293baf27dbe9c63619cc4b2d31b7ab21ab75,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4660,NL,f2975a0a8aa4da8d2376d3c66aa13245d58260260dffe9e97452b95034eb5545,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4660,FS,765bdf0444c0f718bae3b87599e941d3721380efb7a639416fe94e9695733fff,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4660,AR,2fff2f24418c1ce1d11dbb9681f551a90bf10f728263696e08465f1b819620b8,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4661,NL,f8119178c2b81a6e846fb57c9ca2feb5dcfe00b339fe407206fc7d019ba904d1,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4661,FS,f9c4b47ffad79441ee76e25f5ce2b590c86fd80051801ed329083398fc8248d1,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4661,AR,a0772adb88d2c740db89d8307e6d8c4755d49514547c1b855f58cccbcaf27f25,"{""answer"":""HamTopping_dynamic_1;MozzarellaTopping_dynamic_1;MushroomTopping_dynamic_1;OliveTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4662,NL,48223230763d649fd62bfab1695a193300616d79419d293177bf7053d578a52e,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4662,FS,f769a49780ebcad95d303e05f38d5455d80db12c54cc2208fb70ed680e20fa67,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4662,AR,91c317786b34ab1f776063813fdfb100baf3fcdcafb27abcbc6dc2668157539a,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4663,NL,1bcaa8b57ce0ea69919f524f42019bf2701155fbda25c12af846e4eccc4db7e5,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4663,FS,efc39b59f594dbf18f2df00bbf60db802246b480dd183dae540a3092b47ba898,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4663,AR,81d37bde304d095241ef93388b9541fa76c011aab54c9c031b1312d10becb6dd,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4664,NL,96de80422c60365d64bb90f36d8e7a88c713100946eba61bda06aa53e392ac32,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4664,FS,7132ff240c416190cec33e4069db5871c1d8905ee54ddf9f62c8d13f51644875,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4664,AR,93548a4982720be5a52524878b7c3b355fe921a03605fce714b9f3235b4a96dd,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4665,NL,f3f7cae8a1fe04711530a71e59cb2d952054240d8b7ad5a22d571efca7469e42,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4665,FS,c6d48011e6a47b24279c6cddc90052b7f151ae31486e69103c60cfabfbbe59c2,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4665,AR,9bc8b2bdbfdd7a31e891abe1c39f0ba4a1c2e9b784001d06ee00d9adfb41bba5,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4666,NL,efa421179e7388f952ccf2a2da3176556e1053e444eed557e19f9a198214d9c0,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4666,FS,2089f58f3a9bd1aba5b153a022ed25d27278ef239582adff75823b169b4eed6c,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4666,AR,f59afa7f3bee5fb2b40e27a5652cee3755630580c816b2c65a3e282adc561395,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
4667,NL,ff6fe63955ccc5130d3e286679c29ed2291066c2d69d7a0e498660d74200fd95,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4667,FS,9052e42e22a425b5e57b6e25a105a350dd95f80ab2cfc65db43628ae5882c082,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4667,AR,48e3f950007982163033bfcc80cfcceda563a81210c6e3a64423fc40567fbddb,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4668,NL,1f1698d78e7e858bff6e3a5dc37995c345edbe6f3defe336f4bebcf713da41b6,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4668,FS,c614954bc69bc88e13b0091eb79f68d146176329938e33ba3a4d964bc8eb8e3d,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4668,AR,00a628eb53644d17ee121a6ccb3792f03cf340bfc9b8b675041ad2702f9e236c,"{""answer"":""MozzarellaTopping_dynamic_1;TomatoTopping_dynamic_1"",""task_group"":""OEQA""}"
4669,NL,99ab93940381570f31f0f9138a35d2ec9457c83aaee2866a8300260aaa366afd,"{""answer"":""DomainConcept;Food;Pizza"",""task_group"":""OEQA""}"
