ontology_scope,scope_rationale,entity_uri,entity_roles,candidate_normalized_label,final_nl_label,collision_resolved
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1OS8,individual,U0c3d1os8,U0c3d1os8,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1OS9,individual,U0c3d1os9,U0c3d1os9,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PD0,individual,U0c3d1pd0,U0c3d1pd0,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PD1,individual,U0c3d1pd1,U0c3d1pd1,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PD2,individual,U0c3d1pd2,U0c3d1pd2,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PD3,individual,U0c3d1pd3,U0c3d1pd3,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PD4,individual,U0c3d1pd4,U0c3d1pd4,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PG,individual,U0c3d1pg,U0c3d1pg,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS0,individual,U0c3d1pgs0,U0c3d1pgs0,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS1,individual,U0c3d1pgs1,U0c3d1pgs1,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS10,individual,U0c3d1pgs10,U0c3d1pgs10,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS11,individual,U0c3d1pgs11,U0c3d1pgs11,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS12,individual,U0c3d1pgs12,U0c3d1pgs12,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS13,individual,U0c3d1pgs13,U0c3d1pgs13,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS14,individual,U0c3d1pgs14,U0c3d1pgs14,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS15,individual,U0c3d1pgs15,U0c3d1pgs15,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS16,individual,U0c3d1pgs16,U0c3d1pgs16,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS17,individual,U0c3d1pgs17,U0c3d1pgs17,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS2,individual,U0c3d1pgs2,U0c3d1pgs2,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS3,individual,U0c3d1pgs3,U0c3d1pgs3,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS4,individual,U0c3d1pgs4,U0c3d1pgs4,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS5,individual,U0c3d1pgs5,U0c3d1pgs5,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS6,individual,U0c3d1pgs6,U0c3d1pgs6,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS7,individual,U0c3d1pgs7,U0c3d1pgs7,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS8,individual,U0c3d1pgs8,U0c3d1pgs8,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1PGS9,individual,U0c3d1pgs9,U0c3d1pgs9,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1SS0,individual,U0c3d1ss0,U0c3d1ss0,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1SS1,individual,U0c3d1ss1,U0c3d1ss1,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1SS2,individual,U0c3d1ss2,U0c3d1ss2,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1SS3,individual,U0c3d1ss3,U0c3d1ss3,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UG,individual,U0c3d1ug,U0c3d1ug,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC0,individual,U0c3d1ugc0,U0c3d1ugc0,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC1,individual,U0c3d1ugc1,U0c3d1ugc1 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC10,individual,U0c3d1ugc10,U0c3d1ugc10 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC11,individual,U0c3d1ugc11,U0c3d1ugc11,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC12,individual,U0c3d1ugc12,U0c3d1ugc12 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC13,individual,U0c3d1ugc13,U0c3d1ugc13 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC14,individual,U0c3d1ugc14,U0c3d1ugc14,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC15,individual,U0c3d1ugc15,U0c3d1ugc15 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC16,individual,U0c3d1ugc16,U0c3d1ugc16,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC17,individual,U0c3d1ugc17,U0c3d1ugc17,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC18,individual,U0c3d1ugc18,U0c3d1ugc18,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC19,individual,U0c3d1ugc19,U0c3d1ugc19 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC2,individual,U0c3d1ugc2,U0c3d1ugc2,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC20,individual,U0c3d1ugc20,U0c3d1ugc20,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC21,individual,U0c3d1ugc21,U0c3d1ugc21,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC22,individual,U0c3d1ugc22,U0c3d1ugc22,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC23,individual,U0c3d1ugc23,U0c3d1ugc23 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC24,individual,U0c3d1ugc24,U0c3d1ugc24,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC25,individual,U0c3d1ugc25,U0c3d1ugc25,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC3,individual,U0c3d1ugc3,U0c3d1ugc3,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC4,individual,U0c3d1ugc4,U0c3d1ugc4,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC5,individual,U0c3d1ugc5,U0c3d1ugc5 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC6,individual,U0c3d1ugc6,U0c3d1ugc6,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC7,individual,U0c3d1ugc7,U0c3d1ugc7 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC8,individual,U0c3d1ugc8,U0c3d1ugc8,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGC9,individual,U0c3d1ugc9,U0c3d1ugc9,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS0,individual,U0c3d1ugs0,U0c3d1ugs0,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS1,individual,U0c3d1ugs1,U0c3d1ugs1,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS10,individual,U0c3d1ugs10,U0c3d1ugs10 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS11,individual,U0c3d1ugs11,U0c3d1ugs11,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS12,individual,U0c3d1ugs12,U0c3d1ugs12,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS13,individual,U0c3d1ugs13,U0c3d1ugs13,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS14,individual,U0c3d1ugs14,U0c3d1ugs14,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS15,individual,U0c3d1ugs15,U0c3d1ugs15,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS16,individual,U0c3d1ugs16,U0c3d1ugs16,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS17,individual,U0c3d1ugs17,U0c3d1ugs17,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS18,individual,U0c3d1ugs18,U0c3d1ugs18,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS19,individual,U0c3d1ugs19,U0c3d1ugs19 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS2,individual,U0c3d1ugs2,U0c3d1ugs2 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS20,individual,U0c3d1ugs20,U0c3d1ugs20,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS21,individual,U0c3d1ugs21,U0c3d1ugs21,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS22,individual,U0c3d1ugs22,U0c3d1ugs22,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS23,individual,U0c3d1ugs23,U0c3d1ugs23 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS24,individual,U0c3d1ugs24,U0c3d1ugs24,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS25,individual,U0c3d1ugs25,U0c3d1ugs25 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS26,individual,U0c3d1ugs26,U0c3d1ugs26,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS27,individual,U0c3d1ugs27,U0c3d1ugs27,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS28,individual,U0c3d1ugs28,U0c3d1ugs28,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS29,individual,U0c3d1ugs29,U0c3d1ugs29,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS3,individual,U0c3d1ugs3,U0c3d1ugs3,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS30,individual,U0c3d1ugs30,U0c3d1ugs30,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS31,individual,U0c3d1ugs31,U0c3d1ugs31,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS32,individual,U0c3d1ugs32,U0c3d1ugs32,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS33,individual,U0c3d1ugs33,U0c3d1ugs33,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS34,individual,U0c3d1ugs34,U0c3d1ugs34,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS35,individual,U0c3d1ugs35,U0c3d1ugs35,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS36,individual,U0c3d1ugs36,U0c3d1ugs36 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS37,individual,U0c3d1ugs37,U0c3d1ugs37,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS38,individual,U0c3d1ugs38,U0c3d1ugs38 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS4,individual,U0c3d1ugs4,U0c3d1ugs4 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS5,individual,U0c3d1ugs5,U0c3d1ugs5 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS6,individual,U0c3d1ugs6,U0c3d1ugs6,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS7,individual,U0c3d1ugs7,U0c3d1ugs7,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS8,individual,U0c3d1ugs8,U0c3d1ugs8,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1UGS9,individual,U0c3d1ugs9,U0c3d1ugs9,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1VP0,individual,U0c3d1vp0,U0c3d1vp0,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1VP1,individual,U0c3d1vp1,U0c3d1vp1,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1VP2,individual,U0c3d1vp2,U0c3d1vp2,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D1VP3,individual,U0c3d1vp3,U0c3d1vp3,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2,individual,U0c3d2,U0c3d2 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AP0,individual,U0c3d2ap0,U0c3d2ap0,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AP1,individual,U0c3d2ap1,U0c3d2ap1 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AP2,individual,U0c3d2ap2,U0c3d2ap2,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AP3,individual,U0c3d2ap3,U0c3d2ap3,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AP4,individual,U0c3d2ap4,U0c3d2ap4,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AP5,individual,U0c3d2ap5,U0c3d2ap5 (Owl2bench),true
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AP6,individual,U0c3d2ap6,U0c3d2ap6,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AP7,individual,U0c3d2ap7,U0c3d2ap7,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AP8,individual,U0c3d2ap8,U0c3d2ap8,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AssocP0,individual,U0c3d2assoc P0,U0c3d2assoc P0,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AssocP1,individual,U0c3d2assoc P1,U0c3d2assoc P1,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AssocP2,individual,U0c3d2assoc P2,U0c3d2assoc P2,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AssocP3,individual,U0c3d2assoc P3,U0c3d2assoc P3,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2AssocP4,individual,U0c3d2assoc P4,U0c3d2assoc P4,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2CS0,individual,U0c3d2cs0,U0c3d2cs0,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2CS1,individual,U0c3d2cs1,U0c3d2cs1,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2CS2,individual,U0c3d2cs2,U0c3d2cs2,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2CS3,individual,U0c3d2cs3,U0c3d2cs3,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2EC23,individual,U0c3d2ec23,U0c3d2ec23,false
OWL2Bench,dataset-wide frozen-membership ontology inventory spanning both hops,https://kracr.iiitd.edu.in/OWL2Bench#U0C3D2EC24,individual,U0c3d2ec24,U0c3d2ec24 (Owl2bench),true
