task_id,semantic_key,dataset,hop,task,representation,model,model_id,api_provider,credential_source,input_hash,configuration_hash,status,requested_provider,requested_provider_name,canary
4677,sem-v1.1-75734f7e1dc8ddd254a1a175eb95c24bd6e13d4318c49aee7bd4068a00001540,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c45813bfc4be0cab411ce9b9a2ad687af53226c0b2c4517d27d029c96dbb5c36,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4678,sem-v1.1-774e605c4b6294823e71597a844e4a4c556ecd070fbe2a54e6af4d5378a95745,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,e42446193e927117746f2b94e624fdf73dca244cdf4e6d2dc080793cbb105bbb,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4678,sem-v1.1-774e605c4b6294823e71597a844e4a4c556ecd070fbe2a54e6af4d5378a95745,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,5039f29cc8f6454c1403d4d53e198a48f578b9a796ed88f59015dc3c20d7e90c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4678,sem-v1.1-774e605c4b6294823e71597a844e4a4c556ecd070fbe2a54e6af4d5378a95745,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,45d9b85e22429d56deffb0e689b516c0bce733558dfc66d621230f7d5fb3231d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4679,sem-v1.1-a75ec395eb773a483e37dd945d1040b77713b81e7b7734d134bfc85911913d3a,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,62b49bff394e68018072206f7f4ca2762f4be8e6f938feff4af106a94eaf1f78,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4679,sem-v1.1-a75ec395eb773a483e37dd945d1040b77713b81e7b7734d134bfc85911913d3a,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,781c3bfba655c5ffb6af4f682cb05f380a2bd08580fbf9357602129e5a990b16,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4679,sem-v1.1-a75ec395eb773a483e37dd945d1040b77713b81e7b7734d134bfc85911913d3a,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,4bfead8e97cd9ce5228cb6698205a40f261f61249bacff048abd6383c906ac1b,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4680,sem-v1.1-5e489de4b70d4aa152496886d09489f08af0209dce33a1104d7e338f4294add7,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,1e8928ffe7586a650ab673e1fa8ced0aeae4f7f0f4236e3a9b669f5830f3c036,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4680,sem-v1.1-5e489de4b70d4aa152496886d09489f08af0209dce33a1104d7e338f4294add7,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d25ff0a79f5a0d462fbcb6933fc3ba6fd64981875cd33172c6af515817493028,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4680,sem-v1.1-5e489de4b70d4aa152496886d09489f08af0209dce33a1104d7e338f4294add7,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,635b7a1b3a6bbc75e33f405019456497162c3c4bd99d256862f8204136ce49d4,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4681,sem-v1.1-f72c4c70a2c14e52c59fe36c653160d2ecddc4ed55de3dd1cae71a2243c98013,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b635f6c152f5d37de723f70632ebcada2346a1b2d3bfbd4caac70bc513fa4c36,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4681,sem-v1.1-f72c4c70a2c14e52c59fe36c653160d2ecddc4ed55de3dd1cae71a2243c98013,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ca6ad44cb77a055220ff9378d128247ab11d87aaab1626b32bbf90aed0b64d0e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4681,sem-v1.1-f72c4c70a2c14e52c59fe36c653160d2ecddc4ed55de3dd1cae71a2243c98013,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,816a729cb07abeaae3163ad2002faafce944def3098641d57a18e1c148e169f0,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4682,sem-v1.1-5e59decc1a4e6b0591a100b662e679fd12da09cf158d8eac72e5841e85cb26e2,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,9a7e314d30d020a77db432c6121649a7e070ad61685fce7c4191d971ec44c0ae,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4682,sem-v1.1-5e59decc1a4e6b0591a100b662e679fd12da09cf158d8eac72e5841e85cb26e2,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8b8b2678e34bea8552b9ce6416e997ee328ba3c982d79eda9f128da7c8f4e019,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4682,sem-v1.1-5e59decc1a4e6b0591a100b662e679fd12da09cf158d8eac72e5841e85cb26e2,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,c2aae5566668744af5bdb091b6a18dcf6ea0b6366ece5b7b8d2fd73d4c72931d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4683,sem-v1.1-8fd31c199eedecc0801fda2269595eae02060e70f8fbbc3dbfcf55f8b2565058,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b0367b77eb355c407c22972a12dda1e1ea3744c6fc8824b21dce9c0e54630bc3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4683,sem-v1.1-8fd31c199eedecc0801fda2269595eae02060e70f8fbbc3dbfcf55f8b2565058,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,bbd00c8df10bc5ffa69d8a915f0640e00aa7d303a33e41514ca782a2ebdd645a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4683,sem-v1.1-8fd31c199eedecc0801fda2269595eae02060e70f8fbbc3dbfcf55f8b2565058,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,2318801779ee71d384e5bd239118ee240eff2132915d34ed2589876484e28192,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4684,sem-v1.1-eb421cfe8fe49360af42c6c1de40933b87e8d9699ed14543c340e22a3c416d19,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,08de6e72f0b53e0891d072cf1e6463624003b581bf0e7a45b40d332ef29c7197,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4684,sem-v1.1-eb421cfe8fe49360af42c6c1de40933b87e8d9699ed14543c340e22a3c416d19,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,4315df29575f09b28b0eb55ec47983268258c325d081fa7da38667aa076188aa,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4684,sem-v1.1-eb421cfe8fe49360af42c6c1de40933b87e8d9699ed14543c340e22a3c416d19,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,233cfc823f24464d4d8b0c7baac4787abced1d6cc5ac226a199dbc5df5945bd2,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4685,sem-v1.1-9ef40f8383ed21a95862e5d9c2274b867437eadd0be5e4bdbc5a4f70f4968284,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,4c78f128bf8da2fc2bd5e5ca1ee2a43080b850ceb35973fe510ae82bd69da933,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4685,sem-v1.1-9ef40f8383ed21a95862e5d9c2274b867437eadd0be5e4bdbc5a4f70f4968284,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,e5562d1171f59032b5c23f86440fafc5dc9f969f6edfbb80d92407dda4fe04b9,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4685,sem-v1.1-9ef40f8383ed21a95862e5d9c2274b867437eadd0be5e4bdbc5a4f70f4968284,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,711573a0d747d74ef4b22d4f7b08c48b557fed5d85fbb11c1d4211717d51e1c1,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4686,sem-v1.1-47ac8cdf437681e20ce892f2126c666858d0fe65a52f736d54041a8d3c1e6d7b,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ba487b0541b02ae7bf5b0f6ced011e903d025b882973a9d13e303fc032eb61a7,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4686,sem-v1.1-47ac8cdf437681e20ce892f2126c666858d0fe65a52f736d54041a8d3c1e6d7b,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,96c7c236105ac346179682df683464556536912d8dfd7b6fa1b9f1829cd708aa,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4686,sem-v1.1-47ac8cdf437681e20ce892f2126c666858d0fe65a52f736d54041a8d3c1e6d7b,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,5291dbb104dca5127ffe98f15a33fb1292a7a35ca1c16e7d5be663e40fa8764a,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4687,sem-v1.1-8135aea49cf66ec8860144052a7631526393976e5c7c20e2cdc5d81fe58c493d,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,3bc126764d057ffeb8c232e946aca600a5100cb311afd43f215b04875095e678,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4687,sem-v1.1-8135aea49cf66ec8860144052a7631526393976e5c7c20e2cdc5d81fe58c493d,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,09ed96aff6b2e378e9732df170a3fc5eaca0a587e394d830fe6a64c0a80b6c7d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4687,sem-v1.1-8135aea49cf66ec8860144052a7631526393976e5c7c20e2cdc5d81fe58c493d,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,dab4d996c8225a792f23666e8c8f156b22678e7dc58bfe38c143aaa8e82fed6e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4688,sem-v1.1-25d6cad9b49f6b00c53cb60a4fd4ae61f576409e621c1ff615ebb1b7193ac24a,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,db33f8fb779f55d9536efec9d84901a8eaecead97128efee84e0aa10c57bf28f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4688,sem-v1.1-25d6cad9b49f6b00c53cb60a4fd4ae61f576409e621c1ff615ebb1b7193ac24a,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,5205196a9c78a89c2137f2c27f3e14e5ca75352eef18218a96ad6bcc4d578897,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4688,sem-v1.1-25d6cad9b49f6b00c53cb60a4fd4ae61f576409e621c1ff615ebb1b7193ac24a,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,1f058a63d6cc7e373c549caac9d673875fdd6bca5201dfe0029107d0eca2abfa,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4689,sem-v1.1-1e1eb234bf111e9b7ecaac942aa22d686a1bd7834835a822eb096e147466d2ee,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ac6678d7f5330927006c3458dc9b4796c7291fd924a75aa75c831a0474268738,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4689,sem-v1.1-1e1eb234bf111e9b7ecaac942aa22d686a1bd7834835a822eb096e147466d2ee,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b563c8eb8295896148172c4c5516cb0ddeafde648ee80409e743fb1805a75127,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4689,sem-v1.1-1e1eb234bf111e9b7ecaac942aa22d686a1bd7834835a822eb096e147466d2ee,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0f2949cf757aff77fdade37b6fd9a8ef186e8d09e3fe7da52442b6b6d70b870e,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4690,sem-v1.1-2e9e4d0efb98957a34567ec2baa98c55ba877a142a11d6edb22ac7da8418793f,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,bef79144bd74c955f8368e20f8428e21a45880df5a7282222cc90302ab288cfb,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4690,sem-v1.1-2e9e4d0efb98957a34567ec2baa98c55ba877a142a11d6edb22ac7da8418793f,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,bac2781a1c378af8be80359395bb8f00dc6a4841c34e4a17df2b70c59ce7adca,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4690,sem-v1.1-2e9e4d0efb98957a34567ec2baa98c55ba877a142a11d6edb22ac7da8418793f,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,e2f65a7147f78a7eaefbe5e6be305bbf5151b027b1acbc4c4091bda56fa6ec7b,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4691,sem-v1.1-8af04eb92667375e64a09b959bbbcd9c22108fc39f0764961c041684dc16d5ed,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,827f79c8817a798202d3959f1f06eef98f3b9993097f22db61b69cef0b79a86d,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4691,sem-v1.1-8af04eb92667375e64a09b959bbbcd9c22108fc39f0764961c041684dc16d5ed,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,17d6971d6641c13583c1daade598588922f4e4103801e2f6c0ca6a99efa29521,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4691,sem-v1.1-8af04eb92667375e64a09b959bbbcd9c22108fc39f0764961c041684dc16d5ed,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,313599ad1fb4bfd701c849136db116c942ca44923bf8c5686204a01d1cea68cd,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4692,sem-v1.1-4952dbcdefe84d9f5db53e98c829913e7c0d5e66270395648116ca5a5507969f,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,be445cb1cb2cee12b5927b7dfd1e0b9857b2286f651df765364e894a20648523,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4692,sem-v1.1-4952dbcdefe84d9f5db53e98c829913e7c0d5e66270395648116ca5a5507969f,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,41983da479c960ca98f0cfac504074223cc8fdce1a631b21a79cc426b331f533,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4692,sem-v1.1-4952dbcdefe84d9f5db53e98c829913e7c0d5e66270395648116ca5a5507969f,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,d58ee14a69f087e2e8676d5c4887b65e67bed9050c511d39093bd182096f7653,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4693,sem-v1.1-b73f5c57915d7f3f442aaabe1f424ba7f26b026bb2cef2a1d9e0ad2f257972ad,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,76c2d820c14e3eebbd57e626e9e4b261b1691a5af1addae7488aaa9898dded61,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4693,sem-v1.1-b73f5c57915d7f3f442aaabe1f424ba7f26b026bb2cef2a1d9e0ad2f257972ad,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,73d203bfc29aa16a4fcc01e6211ad62f2b93ea72af341afa72a6953c97a1149c,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4693,sem-v1.1-b73f5c57915d7f3f442aaabe1f424ba7f26b026bb2cef2a1d9e0ad2f257972ad,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,0e1b97a0a2e94b3985bd35b4e70afe50e8ee82362650299744be5841cc61a073,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4694,sem-v1.1-4f437cb01bee2585759dab6c70bf3d5f7662d2583dce05b9c5027c99435ec825,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,21745a83666352e3b59843c90eb35d1ae8d743857861e8a632ffe2680794c8f7,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4694,sem-v1.1-4f437cb01bee2585759dab6c70bf3d5f7662d2583dce05b9c5027c99435ec825,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,46ea0b31a86cafa899983ca3e199d105f938c77183955314a4ae9f46a7213be0,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4694,sem-v1.1-4f437cb01bee2585759dab6c70bf3d5f7662d2583dce05b9c5027c99435ec825,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,6f48b528d35381f64bcf15d8c45f1ead682c59f4aea82b0c54fdc2600583f078,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4695,sem-v1.1-6af7627a85ad54cb9bb6192c9a34ca1bd6725dad1f0e31af44771a394d781b05,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,b44a32ad9d0f4540ba411b082855eb8d9bf4d24431c7d9c206e51ae21b1b87f3,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4695,sem-v1.1-6af7627a85ad54cb9bb6192c9a34ca1bd6725dad1f0e31af44771a394d781b05,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,f42e02f44fa5f25807ecba1cb5edfa5baaa9fb05850f78765a7085bf0bef9e16,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4695,sem-v1.1-6af7627a85ad54cb9bb6192c9a34ca1bd6725dad1f0e31af44771a394d781b05,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,43ad13ebd5b35c415f71dec5da555142fcfeb2cc1cddcfee2ed747796523b8ff,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4696,sem-v1.1-df65830368ec60ef0fc62bba1c760fb7c70dab81ac7bb334748315aa4ab59e89,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ca5d28cdd296bebeebd5f521c7cc654e4ed0ed19f94b7c2029a6985357d5e3a5,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4696,sem-v1.1-df65830368ec60ef0fc62bba1c760fb7c70dab81ac7bb334748315aa4ab59e89,Pizza100,2hop,OEQA,FS,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,03b537e4c213735ee15f7ebfbd4b864e4ea4130f27041c2bd6f2e611dcec40ec,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4696,sem-v1.1-df65830368ec60ef0fc62bba1c760fb7c70dab81ac7bb334748315aa4ab59e89,Pizza100,2hop,OEQA,AR,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,ae9d8637c6d47df87360b5659957999f5b2997ddfe9c31dc25ebe0182be7dffa,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
4697,sem-v1.1-16be642393e44affec5b448555d9b6c8bc71358e9b35b5e2489fc803e3ff4d07,Pizza100,2hop,OEQA,NL,Qwen3-30B-A3B-Instruct,qwen/qwen3-30b-a3b-instruct-2507,OpenRouter,OPENROUTER_API_KEY,8ee4711dd10be0e23ecc40ff70c081fd4501162abb3f1e21c17971a68c0cb57f,68ba5917f3197234f41316cf765e9581b3421981041ccb899218968346d3b031,pending,alibaba,Alibaba Cloud International,false
