Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Min Tag Length,Max Tag Length,Task ID temp,Bin_Size of ontology ABox,Bin_Min Tag Length,strata,split
1hop-Thing_ian_alexander_archer_1944_yvonne_archer_1940-yvonne_archer_1940-isBloodrelationOf-BIN,Thing_ian_alexander_archer_1944,173,4,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#yvonne_archer_1940> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#ian_alexander_archer_1944> },isBloodrelationOf,TRUE,3,3,1hop-Thing_ian_alexander_archer_1944_yvonne_archer_1940-yvonne_archer_1940-isBloodrelationOf,1.0,1.0,1.0_1.0,train
1hop-Thing_ian_alexander_archer_1944_norman_james_archer_1909-norman_james_archer_1909-hasRelation-BIN,Thing_ian_alexander_archer_1944,173,4,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#norman_james_archer_1909> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#yvonne_archer_1940> },hasRelation,TRUE,3,3,1hop-Thing_ian_alexander_archer_1944_norman_james_archer_1909-norman_james_archer_1909-hasRelation,1.0,1.0,1.0_1.0,train
1hop-Thing_ian_alexander_archer_1944_yvonne_archer_1940-yvonne_archer_1940-isBloodrelationOf-BIN,Thing_ian_alexander_archer_1944,173,4,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#yvonne_archer_1940> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#james_keith_archer_1946> },isBloodrelationOf,TRUE,3,3,1hop-Thing_ian_alexander_archer_1944_yvonne_archer_1940-yvonne_archer_1940-isBloodrelationOf,1.0,1.0,1.0_1.0,train
1hop-Thing_ian_bright_1959_joyce_scutchings-joyce_scutchings-isBloodrelationOf-BIN,Thing_ian_bright_1959,173,6,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#joyce_scutchings> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#joyce_scutchings> },isBloodrelationOf,TRUE,3,3,1hop-Thing_ian_bright_1959_joyce_scutchings-joyce_scutchings-isBloodrelationOf,3.0,1.0,3.0_1.0,train
1hop-Thing_ian_bright_1959_thomas_john_bright_1988-thomas_john_bright_1988-hasFather-BIN,Thing_ian_bright_1959,173,6,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#thomas_john_bright_1988> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#ian_bright_1959> },hasFather,TRUE,3,3,1hop-Thing_ian_bright_1959_thomas_john_bright_1988-thomas_john_bright_1988-hasFather,3.0,1.0,3.0_1.0,train
1hop-Thing_iris_ellen_archer_1906_john_bright_1930-john_bright_1930-hasMother-BIN,Thing_iris_ellen_archer_1906,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_bright_1930> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> },hasMother,TRUE,1,3,1hop-Thing_iris_ellen_archer_1906_john_bright_1930-john_bright_1930-hasMother,8.0,,8.0_nan,train
1hop-Thing_iris_ellen_archer_1906_iris_ellen_archer_1906-iris_ellen_archer_1906-isAncestorOf-BIN,Thing_iris_ellen_archer_1906,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#john_bright_1930> },isAncestorOf,TRUE,3,3,1hop-Thing_iris_ellen_archer_1906_iris_ellen_archer_1906-iris_ellen_archer_1906-isAncestorOf,8.0,1.0,8.0_1.0,train
1hop-Thing_iris_ellen_archer_1906_iris_ellen_archer_1906-iris_ellen_archer_1906-isAncestorOf-MC,Thing_iris_ellen_archer_1906,173,11,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> <http://www.example.com/genealogy.owl#isAncestorOf> ?x },isAncestorOf,david_bright_1934; john_bright_1930; peter_william_bright_1941,3,3,1hop-Thing_iris_ellen_archer_1906_iris_ellen_archer_1906-iris_ellen_archer_1906-isAncestorOf,8.0,1.0,8.0_1.0,train
1hop-Thing_iris_ellen_archer_1906_iris_ellen_archer_1906-iris_ellen_archer_1906-isAncestorOf-BIN,Thing_iris_ellen_archer_1906,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#peter_william_bright_1941> },isAncestorOf,TRUE,3,3,1hop-Thing_iris_ellen_archer_1906_iris_ellen_archer_1906-iris_ellen_archer_1906-isAncestorOf,8.0,1.0,8.0_1.0,train
1hop-Thing_iris_maud_gertrude_heath_1901_william_lock_jacobs_1861-william_lock_jacobs_1861-isAncestorOf-BIN,Thing_iris_maud_gertrude_heath_1901,173,4,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_lock_jacobs_1861> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#iris_maud_gertrude_heath_1901> },isAncestorOf,TRUE,3,3,1hop-Thing_iris_maud_gertrude_heath_1901_william_lock_jacobs_1861-william_lock_jacobs_1861-isAncestorOf,1.0,1.0,1.0_1.0,train
1hop-Thing_ivy_grace_heath_1894_william_lock_jacobs_1861-william_lock_jacobs_1861-isParentOf-BIN,Thing_ivy_grace_heath_1894,173,4,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_lock_jacobs_1861> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#ivy_grace_heath_1894> },isParentOf,TRUE,3,3,1hop-Thing_ivy_grace_heath_1894_william_lock_jacobs_1861-william_lock_jacobs_1861-isParentOf,1.0,1.0,1.0_1.0,train
1hop-Thing_james_alexander_archer_1882_iris_ellen_archer_1906-iris_ellen_archer_1906-hasAncestor-BIN,Thing_james_alexander_archer_1882,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#sarah_lockey_1848> },hasAncestor,TRUE,3,4,1hop-Thing_james_alexander_archer_1882_iris_ellen_archer_1906-iris_ellen_archer_1906-hasAncestor,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_archer_1882_iris_ellen_archer_1906-iris_ellen_archer_1906-hasAncestor-MC,Thing_james_alexander_archer_1882,173,11,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> <http://www.example.com/genealogy.owl#hasAncestor> ?x },hasAncestor,james_alexander_archer_1882; john_archer_1835; sarah_lockey_1848,3,4,1hop-Thing_james_alexander_archer_1882_iris_ellen_archer_1906-iris_ellen_archer_1906-hasAncestor,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_archer_1882_iris_ellen_archer_1906-iris_ellen_archer_1906-hasAncestor-BIN,Thing_james_alexander_archer_1882,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#john_archer_1835> },hasAncestor,TRUE,3,4,1hop-Thing_james_alexander_archer_1882_iris_ellen_archer_1906-iris_ellen_archer_1906-hasAncestor,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-hasMother-BIN,Thing_james_alexander_archer_1882,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#sarah_lockey_1848> },hasMother,TRUE,3,3,1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-hasMother,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-isAncestorOf-BIN,Thing_james_alexander_archer_1882,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#joyce_archer_1921> },isAncestorOf,TRUE,3,3,1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-isAncestorOf,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-isAncestorOf-MC,Thing_james_alexander_archer_1882,173,11,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#isAncestorOf> ?x },isAncestorOf,alec_john_archer_1927; ethel_archer_1912; iris_ellen_archer_1906; joyce_archer_1921; norman_james_archer_1909,3,3,1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-isAncestorOf,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor-BIN,Thing_james_alexander_archer_1882,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#sarah_lockey_1848> },hasAncestor,TRUE,3,3,1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor-MC,Thing_james_alexander_archer_1882,173,11,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#hasAncestor> ?x },hasAncestor,john_archer_1835; sarah_lockey_1848,3,3,1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor-BIN,Thing_james_alexander_archer_1882,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#john_archer_1835> },hasAncestor,TRUE,3,3,1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-hasAncestor,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-isAncestorOf-BIN,Thing_james_alexander_archer_1882,173,11,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#norman_james_archer_1909> },isAncestorOf,TRUE,3,3,1hop-Thing_james_alexander_archer_1882_james_alexander_archer_1882-james_alexander_archer_1882-isAncestorOf,8.0,1.0,8.0_1.0,train
1hop-Thing_james_alexander_bright_1921_james_alexander_bright_1921-james_alexander_bright_1921-hasFather-BIN,Thing_james_alexander_bright_1921,173,7,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_alexander_bright_1921> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#james_frank_hayden_bright_1891> },hasFather,TRUE,1,3,1hop-Thing_james_alexander_bright_1921_james_alexander_bright_1921-james_alexander_bright_1921-hasFather,4.0,,4.0_nan,train
1hop-Thing_james_archer_1840_john_archer_1804-john_archer_1804-isParentOf-BIN,Thing_james_archer_1840,173,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_archer_1804> <http://www.example.com/genealogy.owl#isParentOf> <http://www.example.com/genealogy.owl#james_archer_1840> },isParentOf,TRUE,3,3,1hop-Thing_james_archer_1840_john_archer_1804-john_archer_1804-isParentOf,2.0,1.0,2.0_1.0,train
1hop-Thing_james_archer_1887_ellen_archer_1875-ellen_archer_1875-isSiblingOf-BIN,Thing_james_archer_1887,173,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ellen_archer_1875> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#lily_archer_1880> },isSiblingOf,TRUE,3,4,1hop-Thing_james_archer_1887_ellen_archer_1875-ellen_archer_1875-isSiblingOf,2.0,1.0,2.0_1.0,train
1hop-Thing_james_archer_1887_ellen_archer_1875-ellen_archer_1875-isSiblingOf-MC,Thing_james_archer_1887,173,5,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#ellen_archer_1875> <http://www.example.com/genealogy.owl#isSiblingOf> ?x },isSiblingOf,ellen_archer_1875; james_archer_1887; lily_archer_1880,3,4,1hop-Thing_james_archer_1887_ellen_archer_1875-ellen_archer_1875-isSiblingOf,2.0,1.0,2.0_1.0,train
1hop-Thing_james_archer_1887_lily_archer_1880-lily_archer_1880-isSiblingOf-BIN,Thing_james_archer_1887,173,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#lily_archer_1880> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#james_archer_1887> },isSiblingOf,TRUE,3,4,1hop-Thing_james_archer_1887_lily_archer_1880-lily_archer_1880-isSiblingOf,2.0,1.0,2.0_1.0,train
1hop-Thing_james_archer_1887_lily_archer_1880-lily_archer_1880-isSiblingOf-MC,Thing_james_archer_1887,173,5,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#lily_archer_1880> <http://www.example.com/genealogy.owl#isSiblingOf> ?x },isSiblingOf,ellen_archer_1875; james_archer_1887; lily_archer_1880,3,4,1hop-Thing_james_archer_1887_lily_archer_1880-lily_archer_1880-isSiblingOf,2.0,1.0,2.0_1.0,train
1hop-Thing_james_archer_1887_james_archer_1887-james_archer_1887-hasMother-BIN,Thing_james_archer_1887,173,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_archer_1887> <http://www.example.com/genealogy.owl#hasMother> <http://www.example.com/genealogy.owl#sarah_lockey_1848> },hasMother,TRUE,3,3,1hop-Thing_james_archer_1887_james_archer_1887-james_archer_1887-hasMother,2.0,1.0,2.0_1.0,train
1hop-Thing_james_archer_1887_lily_archer_1880-lily_archer_1880-isSiblingOf-BIN,Thing_james_archer_1887,173,5,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#lily_archer_1880> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#ellen_archer_1875> },isSiblingOf,TRUE,3,4,1hop-Thing_james_archer_1887_lily_archer_1880-lily_archer_1880-isSiblingOf,2.0,1.0,2.0_1.0,train
1hop-Thing_james_bright_1787_william_bright_1827-william_bright_1827-hasParent-BIN,Thing_james_bright_1787,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_bright_1827> <http://www.example.com/genealogy.owl#hasParent> <http://www.example.com/genealogy.owl#james_bright_1787> },hasParent,TRUE,3,3,1hop-Thing_james_bright_1787_william_bright_1827-william_bright_1827-hasParent,10.0,1.0,10.0_1.0,train
1hop-Thing_james_bright_1787_mary_gulliver-mary_gulliver-isMotherOf-BIN,Thing_james_bright_1787,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_gulliver> <http://www.example.com/genealogy.owl#isMotherOf> <http://www.example.com/genealogy.owl#james_bright_1787> },isMotherOf,TRUE,1,3,1hop-Thing_james_bright_1787_mary_gulliver-mary_gulliver-isMotherOf,10.0,,10.0_nan,train
1hop-Thing_james_bright_1787_mary_gulliver-mary_gulliver-hasChild-BIN,Thing_james_bright_1787,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#mary_gulliver> <http://www.example.com/genealogy.owl#hasChild> <http://www.example.com/genealogy.owl#james_bright_1787> },hasChild,TRUE,3,3,1hop-Thing_james_bright_1787_mary_gulliver-mary_gulliver-hasChild,10.0,1.0,10.0_1.0,train
1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation-BIN,Thing_james_bright_1809,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#sarah_rebecca_bright_1849> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_bright_1787> },hasRelation,TRUE,3,3,1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation,10.0,1.0,10.0_1.0,train
1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation-MC,Thing_james_bright_1809,173,13,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#sarah_rebecca_bright_1849> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,caroline_bright_1845; edmund_charles_bright_1852; eliza_bright_1842; james_bright_1787; james_bright_1809; james_bright_1839; martha_ann_bright_1835; sarah_rebecca_bright_1849; sarah_webb,3,3,1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation,10.0,1.0,10.0_1.0,train
1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation-BIN,Thing_james_bright_1809,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#sarah_rebecca_bright_1849> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_bright_1839> },hasRelation,TRUE,3,3,1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation,10.0,1.0,10.0_1.0,train
1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation-BIN,Thing_james_bright_1809,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#sarah_rebecca_bright_1849> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#martha_ann_bright_1835> },hasRelation,TRUE,3,3,1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation,10.0,1.0,10.0_1.0,train
1hop-Thing_james_bright_1809_james_bright_1809-james_bright_1809-isPartnerIn-BIN,Thing_james_bright_1809,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_bright_1809> <http://www.example.com/genealogy.owl#isPartnerIn> <http://www.example.com/genealogy.owl#m127> },isPartnerIn,TRUE,3,3,1hop-Thing_james_bright_1809_james_bright_1809-james_bright_1809-isPartnerIn,10.0,1.0,10.0_1.0,train
1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation-BIN,Thing_james_bright_1809,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#sarah_rebecca_bright_1849> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#sarah_webb> },hasRelation,TRUE,3,3,1hop-Thing_james_bright_1809_sarah_rebecca_bright_1849-sarah_rebecca_bright_1849-hasRelation,10.0,1.0,10.0_1.0,train
1hop-Thing_james_bright_1809_martha_ann_bright_1835-martha_ann_bright_1835-hasFather-BIN,Thing_james_bright_1809,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#martha_ann_bright_1835> <http://www.example.com/genealogy.owl#hasFather> <http://www.example.com/genealogy.owl#james_bright_1809> },hasFather,TRUE,3,3,1hop-Thing_james_bright_1809_martha_ann_bright_1835-martha_ann_bright_1835-hasFather,10.0,1.0,10.0_1.0,train
1hop-Thing_james_bright_1964_julie_bright_1966-julie_bright_1966-isSisterOf-BIN,Thing_james_bright_1964,173,7,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#julie_bright_1966> <http://www.example.com/genealogy.owl#isSisterOf> <http://www.example.com/genealogy.owl#james_bright_1964> },isSisterOf,TRUE,1,3,1hop-Thing_james_bright_1964_julie_bright_1966-julie_bright_1966-isSisterOf,4.0,,4.0_nan,train
1hop-Thing_james_frank_hayden_bright_1891_henry_edmond_peter_bright_1926-henry_edmond_peter_bright_1926-hasRelation-BIN,Thing_james_frank_hayden_bright_1891,173,13,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmond_peter_bright_1926> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#frederick_herbert_bright_1889> },hasRelation,TRUE,3,3,1hop-Thing_james_frank_hayden_bright_1891_henry_edmond_peter_bright_1926-henry_edmond_peter_bright_1926-hasRelation,10.0,1.0,10.0_1.0,train
